date-hour,login-node,wusers,memory-used,running-process,cpu_usage %,running-jobs,total-jobs,time-to-ls,time-for-1G,df-usage
Apr28_2021-12,login5,15,291.04,185,78.1,117,662,0m0.004s,0m2.399s,892
Apr28_2021-13,login5,18,291.96,198,73.9,172,783,0m0.004s,0m2.355s,892
Apr28_2021-14,login5,22,293.16,199,195.1,168,786,0m0.004s,0m2.371s,891
Apr28_2021-15,login5,28,296.04,220,173.9,177,944,0m0.004s,0m2.494s,892
Apr28_2021-16,login5,27,297.9,219,79.0,156,709,0m0.004s,0m2.622s,892
Apr28_2021-17,login5,29,302.05,210,40.0,193,972,0m0.004s,0m2.387s,440
Apr28_2021-18,login5,27,302.18,227,77.9,211,1560,0m0.004s,0m2.376s,524
Apr28_2021-19,login5,20,302.11,219,68.5,139,809,0m0.004s,0m2.384s,524
Apr28_2021-20,login5,20,303.19,223,79.0,131,701,0m0.004s,0m2.403s,524
Apr28_2021-21,login5,14,302.33,180,58.1,125,616,0m0.004s,0m2.379s,524
Apr28_2021-22,login5,12,302.17,173,72.6,93,585,0m0.004s,0m2.386s,524
Apr28_2021-23,login5,10,301.85,164,58.0,93,1006,0m0.004s,0m2.538s,524
Apr22_2021-00,login4,38,118.34,132,16.7,118,1161,0m0.004s,0m2.531s,615
Apr22_2021-01,login4,36,133.86,126,16.7,141,1119,0m0.004s,0m2.365s,615
Apr22_2021-02,login4,35,134.84,124,21.1,132,1037,0m0.004s,0m2.369s,616
Apr22_2021-03,login4,33,134.59,117,15.8,90,943,0m0.004s,0m2.353s,616
Apr22_2021-04,login4,29,134.12,109,11.1,73,859,0m0.004s,0m2.378s,616
Apr22_2021-05,login4,29,135.57,110,16.7,69,810,0m0.004s,0m2.348s,616
Apr22_2021-06,login4,29,135.63,110,16.7,69,759,0m0.004s,0m2.395s,617
Apr22_2021-07,login4,33,136.08,120,16.7,65,743,0m0.004s,0m2.450s,618
Apr22_2021-08,login4,40,146.67,144,116.7,100,926,0m0.004s,0m2.393s,895
Apr22_2021-09,login4,47,148.85,168,105.2,92,1277,0m0.004s,0m2.429s,740
Apr22_2021-10,login4,49,150.85,171,26.3,168,1410,0m0.004s,0m2.390s,740
Apr22_2021-11,login4,54,180.44,237,1121.1,123,1470,0m0.006s,0m2.381s,742
Apr22_2021-12,login4,54,158.02,208,305.2,140,1150,0m0.004s,0m2.380s,741
Apr22_2021-13,login4,55,162.74,206,378.9,133,1090,0m0.004s,0m2.462s,741
Apr22_2021-14,login4,56,167.04,244,600.1,130,1072,0m0.006s,0m2.478s,741
Apr22_2021-15,login4,52,167.62,313,473.7,122,1147,0m0.006s,0m2.419s,740
Apr22_2021-16,login4,50,168.2,172,136.8,121,1095,0m0.004s,0m2.422s,739
Apr22_2021-17,login4,52,173.38,192,168.4,127,1027,0m0.004s,0m2.455s,671
Apr22_2021-18,login4,50,174.1,201,100.0,158,1048,0m0.004s,0m2.450s,671
Apr22_2021-19,login4,49,177.78,183,84.2,193,962,0m0.005s,0m2.428s,671
Apr22_2021-20,login4,45,177.27,165,79.0,136,869,0m0.004s,0m2.380s,672
Apr22_2021-21,login4,44,178.73,164,72.3,104,780,0m0.004s,0m2.358s,670
Apr22_2021-22,login4,48,179.1,173,166.7,102,774,0m0.004s,0m2.367s,671
Apr22_2021-23,login4,46,179.0,163,72.2,97,776,0m0.004s,0m2.348s,671
Apr27_2021-00,login3,53,388.61,316,173.7,105,593,0m0.004s,0m2.426s,525
Apr27_2021-01,login3,51,383.55,304,94.8,95,1089,0m0.004s,0m2.330s,525
Apr27_2021-02,login3,46,383.16,294,126.3,100,525,0m0.004s,0m2.351s,525
Apr27_2021-03,login3,45,382.37,273,31.6,88,489,0m0.004s,0m2.340s,525
Apr27_2021-04,login3,47,382.76,275,21.1,53,457,0m0.004s,0m2.337s,525
Apr27_2021-05,login3,47,382.76,273,10.5,38,438,0m0.004s,0m2.346s,526
Apr27_2021-06,login3,44,382.35,267,10.5,40,432,0m0.004s,0m2.344s,526
Apr27_2021-12,login3,30,54.52,119,21.1,94,657,0m0.003s,0m2.365s,519
Apr27_2021-13,login3,36,75.15,184,661.2,86,547,0m0.004s,0m2.366s,520
Apr27_2021-14,login3,45,78.86,184,15.8,101,628,0m0.004s,0m2.334s,518
Apr27_2021-15,login3,48,81.27,190,27.8,106,672,0m0.004s,0m2.396s,518
Apr27_2021-16,login3,47,84.28,188,305.6,112,725,0m0.004s,0m2.429s,518
Apr27_2021-17,login3,53,88.91,210,10.5,131,830,0m0.004s,0m2.549s,518
Apr27_2021-18,login3,52,95.57,214,21.1,98,786,0m0.004s,0m2.377s,517
Apr27_2021-19,login3,48,97.6,190,21.1,98,628,0m0.004s,0m2.342s,516
Apr27_2021-20,login3,47,99.74,181,21.1,166,568,0m0.004s,0m2.362s,517
Apr27_2021-21,login3,42,99.11,165,15.8,123,613,0m0.004s,0m2.346s,516
Apr27_2021-22,login3,42,101.4,260,310.6,188,581,0m0.004s,0m2.512s,516
Apr27_2021-23,login3,38,102.04,266,270.0,124,579,0m0.004s,0m2.378s,517
Apr08_2021-00,login5,49,472.76,357,121.1,113,1005,0m0.006s,0m2.397s,531
Apr08_2021-01,login5,47,472.46,350,125.0,104,930,0m0.005s,0m2.331s,531
Apr08_2021-02,login5,46,471.92,337,115.8,96,926,0m0.005s,0m2.377s,531
Apr08_2021-03,login5,43,464.29,329,26.4,91,849,0m0.005s,0m2.341s,532
Apr08_2021-04,login5,40,463.64,323,15.8,67,841,0m0.005s,0m2.398s,532
Apr08_2021-05,login5,41,467.95,322,125.0,34,754,0m0.005s,0m2.355s,532
Apr08_2021-06,login5,43,474.51,325,15.8,28,710,0m0.005s,0m2.342s,532
Apr08_2021-07,login5,43,474.61,325,21.1,15,720,0m0.005s,0m2.369s,531
Apr08_2021-08,login5,45,475.98,336,36.9,44,744,0m0.005s,0m2.720s,899
Apr08_2021-09,login5,47,481.25,349,125.0,55,809,0m0.005s,0m2.392s,900
Apr08_2021-10,login5,46,481.56,336,126.4,59,845,0m0.005s,0m2.355s,900
Apr08_2021-11,login5,51,484.59,356,121.1,67,1069,0m0.005s,0m2.398s,901
Apr08_2021-12,login5,60,487.42,386,121.1,70,1020,0m0.005s,0m2.710s,901
Apr08_2021-13,login5,63,488.28,398,115.0,66,1272,0m0.005s,0m2.328s,901
Apr08_2021-14,login5,66,491.64,411,115.8,104,1552,0m0.005s,0m2.397s,901
Apr08_2021-15,login5,64,483.71,404,145.0,63,1527,0m0.005s,0m2.382s,902
Apr08_2021-16,login5,61,462.76,415,125.0,58,1207,0m0.005s,0m2.529s,902
Apr08_2021-17,login5,60,469.46,395,120.0,32,1490,0m0.007s,0m2.376s,903
Apr08_2021-18,login5,58,469.48,390,210.6,20,1086,0m0.005s,0m2.363s,902
Apr08_2021-19,login5,56,479.39,384,131.6,21,1025,0m0.005s,0m2.379s,902
Apr08_2021-20,login5,52,478.73,368,121.1,23,1006,0m0.005s,0m2.376s,901
Apr08_2021-21,login5,50,478.26,368,121.1,20,1074,0m0.005s,0m2.380s,900
Apr08_2021-22,login5,48,478.08,363,115.0,20,1115,0m0.005s,0m2.393s,900
Apr08_2021-23,login5,48,472.11,362,52.7,22,1133,0m0.005s,0m2.374s,901
Apr29_2021-00,login4,48,426.4,256,26.4,107,637,0m0.004s,0m2.402s,526
Apr29_2021-01,login4,48,426.67,258,10.5,113,623,0m0.004s,0m2.385s,526
Apr29_2021-02,login4,47,427.45,256,52.7,100,775,0m0.004s,0m2.388s,526
Apr29_2021-03,login4,44,427.19,240,16.7,73,1007,0m0.004s,0m2.377s,526
Apr29_2021-04,login4,44,431.79,244,26.3,47,516,0m0.004s,0m2.377s,526
Apr29_2021-05,login4,40,431.05,223,15.8,40,497,0m0.004s,0m2.365s,526
Apr29_2021-06,login4,41,431.17,225,26.3,42,491,0m0.004s,0m2.430s,526
Apr29_2021-07,login4,40,431.02,225,57.9,97,547,0m0.004s,0m2.367s,526
Apr29_2021-08,login4,45,432.76,240,42.1,118,658,0m0.004s,0m2.417s,896
Apr29_2021-09,login4,48,434.87,261,1647.6,128,884,0m0.005s,0m2.492s,896
Apr29_2021-10,login4,62,360.11,298,21.1,183,1835,0m0.004s,0m2.377s,894
Apr29_2021-11,login4,64,371.45,310,142.1,176,1229,0m0.005s,0m2.414s,894
Apr29_2021-12,login4,71,379.9,332,179.0,215,1101,0m0.004s,0m2.369s,893
Apr29_2021-13,login4,69,392.84,316,121.1,157,1014,0m0.005s,0m2.956s,893
Apr29_2021-14,login4,68,391.39,311,15.8,219,1039,0m0.004s,0m2.412s,892
Apr29_2021-15,login4,69,399.75,325,121.1,184,1202,0m0.005s,0m2.411s,891
Apr29_2021-16,login4,67,404.09,313,121.0,172,1242,0m0.005s,0m2.491s,892
Apr29_2021-17,login4,69,405.86,325,120.0,166,1212,0m0.005s,0m2.363s,893
Apr29_2021-18,login4,67,406.2,304,52.6,113,841,0m0.005s,0m2.370s,808
Apr29_2021-19,login4,61,407.84,291,26.4,95,702,0m0.005s,0m2.474s,808
Apr29_2021-20,login4,61,409.16,295,15.8,97,714,0m0.004s,0m2.383s,808
Apr29_2021-21,login4,58,408.8,283,47.4,106,686,0m0.004s,0m2.360s,808
Apr29_2021-22,login4,55,408.58,278,105.3,90,1130,0m0.004s,0m2.370s,808
Apr29_2021-23,login4,52,413.34,264,121.1,104,748,0m0.005s,0m2.399s,808
Apr19_2021-00,login1,46,504.49,691,135.0,74,681,0m0.004s,0m2.684s,616
Apr19_2021-01,login1,46,504.45,688,33.3,63,657,0m0.004s,0m2.353s,617
Apr19_2021-02,login1,47,505.06,694,23.8,63,586,0m0.004s,0m2.386s,617
Apr19_2021-03,login1,47,505.48,704,138.0,61,566,0m0.004s,0m2.717s,617
Apr19_2021-04,login1,45,505.4,697,119.0,66,558,0m0.004s,0m2.451s,617
Apr19_2021-05,login1,43,504.53,693,130.0,69,552,0m0.004s,0m2.379s,617
Apr19_2021-06,login1,42,504.83,762,1028.4,74,536,0m0.005s,0m3.608s,894
Apr19_2021-07,login1,42,503.96,674,20.0,66,501,0m0.004s,0m2.354s,894
Apr19_2021-08,login1,46,505.05,683,50.0,63,460,0m0.004s,0m3.017s,894
Apr19_2021-09,login1,45,504.84,684,25.0,65,483,0m0.004s,0m2.526s,896
Apr19_2021-10,login1,49,505.5,696,23.8,38,619,0m0.004s,0m2.744s,896
Apr19_2021-11,login1,51,484.07,715,140.0,19,659,0m0.004s,0m2.365s,896
Apr19_2021-12,login1,57,484.95,729,90.4,105,793,0m0.006s,0m2.387s,896
Apr19_2021-13,login1,56,485.51,723,90.5,98,851,0m0.004s,0m2.354s,897
Apr19_2021-14,login1,56,485.68,726,85.7,139,981,0m0.004s,0m2.384s,898
Apr19_2021-15,login1,55,486.57,746,1690.2,117,1101,0m0.008s,0m3.335s,898
Apr19_2021-16,login1,52,488.36,742,419.1,118,1172,0m0.005s,0m2.442s,900
Apr19_2021-17,login1,53,486.43,730,161.8,104,1025,0m0.004s,0m2.563s,900
Apr19_2021-18,login1,54,487.43,724,176.1,127,940,0m0.005s,0m2.377s,900
Apr19_2021-19,login1,54,487.74,722,185.0,118,807,0m0.005s,0m2.385s,900
Apr19_2021-20,login1,49,487.14,714,190.4,100,771,0m0.004s,0m2.588s,900
Apr19_2021-21,login1,47,486.83,707,155.0,103,830,0m0.004s,0m2.614s,901
Apr19_2021-22,login1,46,486.69,700,65.0,128,946,0m0.005s,0m2.385s,900
Apr19_2021-23,login1,45,486.62,694,75.0,97,907,0m0.004s,0m2.434s,900
Apr04_2021-00,login4,51,486.55,591,30.0,58,781,0m0.004s,0m2.381s,895
Apr04_2021-01,login4,50,486.38,589,30.0,51,776,0m0.004s,0m2.406s,895
Apr04_2021-02,login4,49,486.45,586,20.0,71,745,0m0.004s,0m2.403s,895
Apr04_2021-03,login4,48,486.43,580,50.0,79,696,0m0.004s,0m2.386s,895
Apr04_2021-04,login4,47,486.4,578,45.0,115,709,0m0.004s,0m2.360s,895
Apr04_2021-05,login4,45,485.71,570,30.0,108,670,0m0.004s,0m2.383s,896
Apr04_2021-06,login4,44,485.67,569,30.0,89,647,0m0.004s,0m2.382s,896
Apr04_2021-07,login4,42,485.42,564,31.6,44,555,0m0.004s,0m2.387s,896
Apr04_2021-08,login4,41,485.22,561,15.0,28,566,0m0.004s,0m2.399s,896
Apr04_2021-09,login4,42,485.76,565,15.8,22,647,0m0.004s,0m2.373s,895
Apr04_2021-10,login4,42,485.37,562,20.0,10,589,0m0.004s,0m2.386s,895
Apr04_2021-11,login4,46,487.24,572,26.3,37,628,0m0.004s,0m2.384s,896
Apr04_2021-12,login4,46,488.56,575,25.0,42,744,0m0.004s,0m2.391s,897
Apr04_2021-13,login4,49,489.21,584,30.0,88,762,0m0.004s,0m2.479s,896
Apr04_2021-14,login4,51,489.92,587,36.9,142,924,0m0.004s,0m2.409s,896
Apr04_2021-15,login4,50,491.23,585,30.0,130,873,0m0.004s,0m2.403s,896
Apr04_2021-16,login4,48,490.8,583,25.0,83,859,0m0.004s,0m2.398s,895
Apr04_2021-17,login4,50,491.4,583,20.0,219,869,0m0.004s,0m2.406s,894
Apr04_2021-18,login4,50,491.47,581,31.6,153,858,0m0.004s,0m2.379s,895
Apr04_2021-19,login4,49,491.86,578,25.0,162,811,0m0.004s,0m2.390s,895
Apr04_2021-20,login4,48,491.88,582,25.0,145,844,0m0.004s,0m2.377s,895
Apr04_2021-21,login4,52,498.94,595,40.0,69,733,0m0.004s,0m2.379s,895
Apr04_2021-22,login4,55,505.62,599,28.6,66,660,0m0.004s,0m2.401s,898
Apr04_2021-23,login4,50,504.9,593,130.0,58,706,0m0.004s,0m2.366s,897
Apr03_2021-00,login1,47,489.31,662,25.0,78,824,0m0.004s,0m2.439s,613
Apr03_2021-01,login1,47,489.71,662,25.0,84,806,0m0.004s,0m2.358s,613
Apr03_2021-02,login1,47,490.19,666,85.0,66,790,0m0.004s,0m2.425s,614
Apr03_2021-03,login1,46,490.51,674,119.0,36,747,0m0.004s,0m2.475s,614
Apr03_2021-04,login1,43,489.6,695,38.0,18,714,0m0.005s,0m2.588s,614
Apr03_2021-05,login1,42,489.79,662,135.0,37,693,0m0.004s,0m2.440s,614
Apr03_2021-06,login1,41,489.29,657,119.1,32,702,0m0.004s,0m2.440s,614
Apr03_2021-07,login1,38,488.47,638,25.0,19,693,0m0.004s,0m2.364s,614
Apr03_2021-08,login1,39,488.29,643,25.0,16,660,0m0.004s,0m2.414s,614
Apr03_2021-09,login1,39,488.14,640,25.0,17,660,0m0.004s,0m2.363s,614
Apr03_2021-10,login1,39,488.2,647,60.0,14,671,0m0.004s,0m2.369s,614
Apr03_2021-11,login1,42,489.25,658,25.0,15,726,0m0.004s,0m2.386s,614
Apr03_2021-12,login1,44,489.78,657,23.8,18,763,0m0.004s,0m2.381s,614
Apr03_2021-13,login1,43,506.02,660,25.0,32,754,0m0.004s,0m2.363s,530
Apr03_2021-14,login1,43,500.89,657,85.0,28,788,0m0.004s,0m2.354s,614
Apr03_2021-15,login1,44,501.0,657,25.0,32,787,0m0.004s,0m2.377s,614
Apr03_2021-16,login1,45,493.48,667,40.0,38,781,0m0.004s,0m2.357s,612
Apr03_2021-17,login1,45,498.25,668,30.0,35,756,0m0.004s,0m2.502s,612
Apr03_2021-18,login1,44,498.24,657,55.0,44,819,0m0.005s,0m2.364s,611
Apr03_2021-19,login1,43,498.12,657,35.0,45,794,0m0.005s,0m2.401s,611
Apr03_2021-20,login1,43,498.38,655,50.0,44,786,0m0.004s,0m2.347s,611
Apr03_2021-21,login1,41,498.04,652,30.0,53,772,0m0.005s,0m2.465s,611
Apr03_2021-22,login1,45,498.62,662,45.0,58,762,0m0.004s,0m2.372s,611
Apr03_2021-23,login1,44,453.18,656,23.8,58,791,0m0.004s,0m2.393s,612
Apr25_2021-00,login1,39,323.99,195,21.1,62,637,0m0.004s,0m2.455s,803
Apr25_2021-01,login1,38,325.88,193,73.8,81,652,0m0.006s,0m2.636s,804
Apr25_2021-02,login1,36,328.88,204,115.0,59,629,0m0.004s,0m2.417s,804
Apr25_2021-03,login1,35,330.01,201,126.4,49,603,0m0.004s,0m2.511s,804
Apr25_2021-04,login1,34,328.5,169,27.8,50,561,0m0.004s,0m2.359s,804
Apr25_2021-05,login1,34,328.51,167,15.8,61,558,0m0.004s,0m2.366s,805
Apr25_2021-06,login1,35,328.89,173,21.1,66,555,0m0.004s,0m2.383s,803
Apr25_2021-07,login1,36,326.95,173,15.8,69,554,0m0.004s,0m2.362s,804
Apr25_2021-08,login1,37,327.13,175,16.7,66,540,0m0.004s,0m2.348s,804
Apr25_2021-09,login1,36,326.84,171,26.4,69,515,0m0.004s,0m2.461s,804
Apr25_2021-10,login1,36,326.93,175,16.7,77,529,0m0.004s,0m2.392s,804
Apr25_2021-11,login1,37,327.16,176,16.7,62,533,0m0.004s,0m2.411s,803
Apr25_2021-12,login1,37,327.15,174,15.8,47,516,0m0.004s,0m2.382s,803
Apr25_2021-13,login1,38,327.24,172,16.7,38,504,0m0.004s,0m2.400s,893
Apr25_2021-14,login1,37,327.01,171,21.1,42,489,0m0.004s,0m2.385s,894
Apr25_2021-15,login1,41,327.63,180,11.1,49,492,0m0.004s,0m2.374s,894
Apr25_2021-16,login1,41,328.42,182,16.7,56,493,0m0.004s,0m2.351s,895
Apr25_2021-17,login1,39,327.96,180,22.2,77,482,0m0.004s,0m2.367s,895
Apr25_2021-18,login1,43,328.56,199,72.3,69,449,0m0.004s,0m2.387s,894
Apr25_2021-19,login1,44,331.65,195,15.8,71,448,0m0.004s,0m2.364s,893
Apr25_2021-20,login1,45,331.63,199,16.7,67,425,0m0.004s,0m2.341s,893
Apr25_2021-21,login1,42,336.61,188,21.1,56,420,0m0.004s,0m2.986s,894
Apr25_2021-22,login1,42,337.31,189,31.7,62,420,0m0.004s,0m3.909s,894
Apr25_2021-23,login1,43,338.06,190,15.8,51,415,0m0.004s,0m2.367s,894
Apr20_2021-00,login5,56,494.71,378,26.3,63,780,0m0.004s,0m2.427s,900
Apr20_2021-01,login5,48,493.53,359,26.3,58,706,0m0.004s,0m2.343s,901
Apr20_2021-02,login5,47,493.49,359,21.1,95,747,0m0.004s,0m2.398s,901
Apr20_2021-03,login5,47,493.44,356,21.1,54,651,0m0.004s,0m2.376s,901
Apr20_2021-04,login5,43,492.31,339,21.1,46,532,0m0.004s,0m2.370s,901
Apr20_2021-05,login5,43,492.44,339,26.3,40,493,0m0.004s,0m2.359s,901
Apr20_2021-06,login5,42,492.37,339,42.2,29,465,0m0.004s,0m2.364s,901
Apr20_2021-07,login5,41,492.18,335,21.1,10,456,0m0.004s,0m2.379s,901
