date-hour,login-node,wusers,memory-used,running-process,cpu_usage %,running-jobs,total-jobs,time-to-ls,time-for-1G,df-usage
Sep23_2020-14,login4,81,386.61,403,215.8,136,1116,0m0.003s,0m3.882s,862
Sep23_2020-15,login4,86,398.04,403,15.8,215,1277,0m0.004s,0m3.890s,861
Sep23_2020-16,login4,89,406.17,441,2225.0,223,1192,0m0.005s,0m4.056s,862
Sep23_2020-17,login4,84,408.95,411,147.5,120,1150,0m0.005s,0m4.422s,862
Sep23_2020-18,login4,85,410.43,421,220.0,100,1018,0m0.004s,0m3.922s,865
Sep23_2020-19,login4,79,409.62,403,121.1,114,983,0m0.004s,0m3.899s,864
Sep23_2020-20,login4,76,409.78,386,26.4,115,967,0m0.004s,0m3.876s,864
Sep23_2020-21,login4,70,408.55,374,121.1,98,947,0m0.004s,0m3.879s,865
Sep23_2020-22,login4,70,413.09,364,21.1,102,934,0m0.004s,0m4.000s,864
Sep23_2020-23,login4,68,412.92,362,10.5,102,914,0m0.004s,0m3.866s,864
Sep09_2020-00,login2,55,491.61,575,90.0,80,855,0m0.003s,0m4.110s,866
Sep09_2020-01,login2,46,489.98,553,70.0,73,880,0m0.003s,0m3.869s,866
Sep09_2020-02,login2,48,493.72,565,152.4,70,869,0m0.004s,0m3.904s,866
Sep09_2020-03,login2,46,495.24,559,325.0,70,854,0m0.003s,0m3.898s,866
Sep09_2020-04,login2,46,489.42,556,20.0,73,851,0m0.003s,0m3.852s,865
Sep09_2020-05,login2,48,490.41,570,120.0,74,836,0m0.003s,0m3.865s,865
Sep09_2020-06,login2,49,490.77,574,120.0,64,819,0m0.004s,0m3.864s,865
Sep09_2020-07,login2,51,495.29,568,145.0,67,931,0m0.003s,0m4.229s,865
Sep09_2020-08,login2,60,496.07,584,125.0,66,837,0m0.004s,0m3.884s,864
Sep09_2020-09,login2,63,496.04,604,19.0,72,846,0m0.003s,0m3.897s,864
Sep09_2020-10,login2,64,509.74,617,125.0,62,814,0m0.004s,0m3.920s,865
Sep09_2020-11,login2,67,500.52,638,155.0,102,927,0m0.004s,0m3.917s,865
Sep09_2020-12,login2,74,497.3,648,25.0,81,977,0m0.003s,0m3.894s,864
Sep09_2020-13,login2,78,507.71,712,909.2,57,1003,0m0.004s,0m6.656s,865
Sep09_2020-14,login2,80,499.22,675,61.9,133,1013,0m0.003s,0m3.873s,865
Sep09_2020-15,login2,82,500.04,746,1209.6,190,1019,0m0.005s,0m3.998s,865
Sep09_2020-16,login2,88,500.79,693,100.0,117,1003,0m0.004s,0m3.952s,868
