date-hour,login-node,wusers,memory-used,running-process,cpu_usage %,running-jobs,total-jobs,time-to-ls,time-for-1G,df-usage
Feb19_2021-01,login1,54,498.26,382,57.9,67,482,0m0.004s,0m2.377s,599
Feb19_2021-02,login1,52,497.49,371,26.3,60,506,0m0.004s,0m2.361s,600
Feb19_2021-03,login1,48,497.07,363,15.8,65,437,0m0.004s,0m2.416s,599
Feb19_2021-04,login1,48,497.41,368,55.0,59,406,0m0.004s,0m2.396s,598
Feb19_2021-05,login1,47,497.01,360,21.1,58,398,0m0.004s,0m2.446s,598
Feb19_2021-06,login1,48,497.32,360,40.0,51,394,0m0.004s,0m2.384s,599
Feb19_2021-07,login1,47,497.31,359,57.9,48,404,0m0.004s,0m2.416s,599
Feb19_2021-08,login1,51,500.43,373,15.8,34,389,0m0.004s,0m2.380s,902
Feb19_2021-09,login1,51,500.46,375,21.1,67,460,0m0.004s,0m2.412s,904
Feb19_2021-10,login1,56,495.21,388,25.0,86,769,0m0.004s,0m2.384s,904
Feb19_2021-11,login1,55,495.36,387,21.1,105,783,0m0.004s,0m2.396s,904
Feb19_2021-12,login1,60,501.14,430,45.0,110,815,0m0.004s,0m2.386s,903
Feb19_2021-13,login1,59,501.51,435,405.0,133,838,0m0.004s,0m2.380s,904
Feb19_2021-14,login1,62,500.09,435,40.0,134,755,0m0.004s,0m2.394s,905
Feb19_2021-15,login1,64,501.37,435,31.6,131,755,0m0.004s,0m2.388s,905
Feb19_2021-16,login1,62,502.71,430,55.0,103,765,0m0.004s,0m2.378s,445
Feb19_2021-17,login1,63,502.93,437,79.0,63,728,0m0.004s,0m2.372s,528
Feb19_2021-18,login1,58,501.14,435,226.4,65,669,0m0.004s,0m2.378s,529
Feb19_2021-19,login1,57,500.25,415,79.0,99,684,0m0.004s,0m2.347s,528
Feb19_2021-20,login1,53,500.22,424,20.0,118,702,0m0.004s,0m2.382s,528
Feb19_2021-21,login1,54,502.39,460,633.3,121,652,0m0.004s,0m2.377s,611
Feb19_2021-22,login1,55,500.52,455,473.7,121,609,0m0.004s,0m2.395s,616
Feb19_2021-23,login1,52,505.12,423,15.0,120,603,0m0.004s,0m2.374s,615
Feb11_2021-00,login5,66,440.67,494,35.0,65,945,0m0.005s,0m2.384s,902
Feb11_2021-01,login5,64,440.55,483,31.6,82,770,0m0.005s,0m2.433s,902
Feb11_2021-02,login5,63,444.41,479,115.0,61,658,0m0.005s,0m2.384s,903
Feb11_2021-03,login5,62,446.3,481,115.0,34,565,0m0.005s,0m2.436s,902
Feb11_2021-04,login5,53,450.28,461,136.9,31,490,0m0.005s,0m2.660s,903
Feb11_2021-05,login5,52,449.07,457,120.0,45,522,0m0.005s,0m2.389s,903
Feb11_2021-06,login5,50,448.66,454,126.3,63,559,0m0.005s,0m2.368s,903
Feb11_2021-07,login5,51,448.85,455,121.1,66,556,0m0.005s,0m2.371s,903
Feb11_2021-08,login5,53,450.9,456,68.4,60,601,0m0.005s,0m2.399s,903
Feb11_2021-09,login5,60,451.79,475,78.9,88,618,0m0.005s,0m2.400s,904
Feb11_2021-10,login5,67,444.92,483,200.0,119,965,0m0.005s,0m2.504s,903
Feb11_2021-11,login5,69,470.74,499,430.0,105,985,0m0.005s,0m2.407s,907
Feb11_2021-12,login5,70,468.0,501,245.0,102,886,0m0.005s,0m2.383s,905
Feb11_2021-13,login5,70,472.26,517,225.0,96,944,0m0.005s,0m2.400s,905
Feb11_2021-14,login5,74,475.71,534,375.0,81,800,0m0.005s,0m2.493s,902
Feb11_2021-15,login5,81,485.98,710,261.9,93,809,0m0.005s,0m2.498s,901
Feb11_2021-16,login5,89,494.01,590,80.0,137,1019,0m0.005s,0m2.551s,902
Feb11_2021-17,login5,87,505.32,982,1962.3,123,946,0m0.006s,0m3.108s,902
Feb11_2021-18,login5,86,508.19,602,542.9,106,885,0m0.005s,0m2.675s,902
Feb11_2021-19,login5,83,497.1,595,404.7,117,929,0m0.007s,0m2.443s,902
Feb11_2021-20,login5,81,501.53,598,890.0,80,906,0m0.005s,0m2.415s,903
Feb11_2021-21,login5,70,493.16,557,1125.0,47,750,0m0.005s,0m2.450s,902
Feb11_2021-22,login5,69,470.21,507,505.0,55,645,0m0.005s,0m2.528s,901
Feb11_2021-23,login5,65,488.04,497,325.0,72,615,0m0.005s,0m2.389s,901
Feb15_2021-00,login4,34,487.75,537,65.0,72,569,0m0.004s,0m2.365s,586
Feb15_2021-01,login4,33,482.89,533,20.0,71,543,0m0.004s,0m2.366s,519
Feb15_2021-02,login4,35,484.14,540,35.0,89,572,0m0.004s,0m2.357s,519
Feb15_2021-03,login4,35,493.28,539,80.0,74,578,0m0.004s,0m2.362s,519
Feb15_2021-04,login4,33,493.34,536,70.0,66,656,0m0.004s,0m2.396s,521
Feb15_2021-05,login4,32,493.14,534,75.0,68,559,0m0.004s,0m2.402s,520
Feb15_2021-06,login4,31,494.16,530,75.0,65,616,0m0.004s,0m2.431s,520
Feb15_2021-07,login4,32,491.11,535,78.9,57,569,0m0.004s,0m2.394s,520
Feb15_2021-08,login4,35,493.49,544,75.0,56,575,0m0.004s,0m2.378s,897
Feb15_2021-09,login4,34,492.95,544,75.0,83,630,0m0.004s,0m2.348s,897
Feb15_2021-10,login4,41,491.49,560,75.0,87,674,0m0.004s,0m2.389s,897
Feb15_2021-11,login4,47,488.32,575,85.0,96,709,0m0.004s,0m2.439s,897
Feb15_2021-12,login4,56,493.17,608,70.0,106,1148,0m0.005s,0m2.582s,730
Feb15_2021-13,login4,57,495.91,598,71.4,111,903,0m0.004s,0m2.359s,730
Feb15_2021-14,login4,63,491.15,609,130.0,93,907,0m0.004s,0m2.583s,729
Feb15_2021-15,login4,60,493.46,611,100.0,64,800,0m0.004s,0m2.410s,730
Feb15_2021-16,login4,60,503.23,635,133.3,74,730,0m0.004s,0m2.377s,438
Feb15_2021-17,login4,60,491.8,642,247.6,64,745,0m0.004s,0m2.417s,437
Feb15_2021-18,login4,60,491.99,616,145.0,70,874,0m0.004s,0m2.345s,525
Feb15_2021-19,login4,56,491.48,604,160.0,39,798,0m0.004s,0m2.384s,526
Feb15_2021-20,login4,51,500.14,589,200.0,50,711,0m0.004s,0m2.414s,529
Feb15_2021-21,login4,51,500.51,588,185.0,34,655,0m0.004s,0m2.457s,529
Feb15_2021-22,login4,49,499.3,579,175.0,37,637,0m0.004s,0m2.399s,529
Feb15_2021-23,login4,46,497.47,569,175.0,33,622,0m0.004s,0m2.591s,529
Feb25_2021-00,login1,59,493.91,471,135.0,60,673,0m0.004s,0m2.382s,904
Feb25_2021-01,login1,55,494.51,455,20.0,76,654,0m0.004s,0m2.406s,904
Feb25_2021-02,login1,54,494.51,455,20.0,115,629,0m0.004s,0m2.408s,904
Feb25_2021-03,login1,54,495.46,472,215.0,100,675,0m0.004s,0m2.446s,904
Feb25_2021-04,login1,52,495.01,518,765.0,75,649,0m0.004s,0m3.586s,904
Feb25_2021-05,login1,47,494.44,449,268.4,73,605,0m0.004s,0m2.377s,904
Feb25_2021-06,login1,44,492.77,426,15.8,72,605,0m0.004s,0m2.388s,904
Feb25_2021-07,login1,43,492.58,426,26.3,63,562,0m0.005s,0m2.409s,905
Feb25_2021-08,login1,47,495.58,444,42.2,68,568,0m0.004s,0m2.409s,904
Feb25_2021-09,login1,52,501.29,459,36.9,79,558,0m0.004s,0m2.461s,903
Feb25_2021-10,login1,61,507.3,497,110.0,101,787,0m0.004s,0m2.401s,904
Feb25_2021-11,login1,66,499.72,497,20.0,126,844,0m0.004s,0m2.438s,903
Feb25_2021-12,login1,69,500.95,531,220.0,117,826,0m0.004s,0m2.355s,901
Feb25_2021-13,login1,71,495.02,548,305.0,101,699,0m0.004s,0m2.685s,901
Feb25_2021-14,login1,72,497.51,545,270.0,118,859,0m0.004s,0m2.413s,901
Feb25_2021-15,login1,69,497.26,555,260.0,161,849,0m0.004s,0m2.459s,903
Feb25_2021-16,login1,67,497.06,562,514.2,188,871,0m0.005s,0m2.676s,901
Feb25_2021-17,login1,65,496.88,535,310.0,144,869,0m0.004s,0m2.361s,903
Feb25_2021-18,login1,65,499.14,540,320.0,102,734,0m0.004s,0m2.371s,903
Feb25_2021-19,login1,64,500.07,543,495.2,106,714,0m0.005s,0m2.804s,904
Feb25_2021-20,login1,64,499.03,527,166.7,74,727,0m0.004s,0m2.402s,904
Feb25_2021-21,login1,58,497.11,509,168.4,52,684,0m0.005s,0m2.456s,904
Feb25_2021-22,login1,55,499.21,495,165.0,56,659,0m0.004s,0m2.369s,904
Feb25_2021-23,login1,55,501.78,497,165.0,90,662,0m0.005s,0m2.427s,903
Feb08_2021-00,login3,30,494.06,222,52.7,47,459,0m0.004s,0m2.383s,902
Feb08_2021-01,login3,28,493.77,218,15.8,41,527,0m0.004s,0m2.370s,902
Feb08_2021-02,login3,27,493.72,258,184.3,39,450,0m0.005s,0m2.485s,902
Feb08_2021-03,login3,25,494.7,251,400.1,33,427,0m0.005s,0m2.425s,902
Feb08_2021-04,login3,25,493.76,214,42.1,35,416,0m0.004s,0m2.357s,902
Feb08_2021-05,login3,25,493.94,215,15.8,35,401,0m0.004s,0m2.365s,903
Feb08_2021-06,login3,23,493.74,208,10.5,30,394,0m0.004s,0m2.343s,902
Feb08_2021-07,login3,22,493.1,201,22.3,34,391,0m0.004s,0m2.404s,903
Feb08_2021-08,login3,24,495.09,205,11.1,38,405,0m0.004s,0m2.439s,903
Feb08_2021-09,login3,26,495.37,216,26.4,47,425,0m0.004s,0m2.381s,903
Feb08_2021-10,login3,34,497.43,237,115.8,53,487,0m0.004s,0m2.553s,903
Feb08_2021-11,login3,37,505.64,250,215.7,95,618,0m0.004s,0m2.504s,904
Feb08_2021-12,login3,40,505.82,255,121.1,104,684,0m0.004s,0m2.360s,904
Feb08_2021-13,login3,49,496.56,309,710.0,78,767,0m0.007s,0m2.386s,905
Feb08_2021-14,login3,56,496.29,422,2990.0,59,686,0m0.006s,0m2.810s,905
Feb08_2021-15,login3,63,501.55,380,1690.0,79,795,0m0.005s,0m2.459s,904
Feb08_2021-16,login3,62,507.21,457,2318.9,88,747,0m0.006s,0m2.530s,904
Feb08_2021-17,login3,61,505.35,393,1735.0,79,693,0m0.005s,0m2.408s,906
Feb08_2021-18,login3,62,506.8,434,1856.8,76,697,0m0.008s,0m3.272s,907
Feb08_2021-19,login3,58,506.93,374,1263.3,85,655,0m0.007s,0m2.388s,907
Feb08_2021-20,login3,62,507.29,374,1105.0,74,650,0m0.005s,0m2.589s,907
Feb08_2021-21,login3,59,502.57,365,1075.0,86,637,0m0.006s,0m2.434s,906
Feb08_2021-22,login3,55,502.41,357,1000.0,93,652,0m0.004s,0m2.392s,905
Feb08_2021-23,login3,51,504.32,392,365.0,74,625,0m0.005s,0m5.614s,904
Feb04_2021-00,login2,27,409.2,280,31.6,99,873,0m0.004s,0m2.383s,901
Feb04_2021-01,login2,26,408.79,275,21.0,81,786,0m0.005s,0m2.384s,902
Feb04_2021-02,login2,23,408.41,268,68.4,62,771,0m0.005s,0m2.494s,903
Feb04_2021-03,login2,23,408.58,271,10.5,63,756,0m0.005s,0m2.523s,903
Feb04_2021-04,login2,22,408.5,263,26.3,55,788,0m0.005s,0m2.361s,903
Feb04_2021-05,login2,21,408.35,260,57.9,44,662,0m0.005s,0m2.367s,901
Feb04_2021-06,login2,22,408.36,263,22.2,54,649,0m0.005s,0m2.364s,902
Feb04_2021-07,login2,22,408.36,263,15.8,39,651,0m0.006s,0m2.373s,902
Feb04_2021-08,login2,25,406.88,276,10.5,44,655,0m0.005s,0m2.406s,902
Feb04_2021-09,login2,23,410.18,272,10.5,50,694,0m0.005s,0m2.442s,901
Feb04_2021-10,login2,24,420.44,289,73.7,81,729,0m0.005s,0m2.385s,902
Feb04_2021-11,login2,32,415.06,292,26.3,142,977,0m0.004s,0m2.378s,902
Feb04_2021-12,login2,37,416.07,316,15.8,170,1007,0m0.005s,0m2.418s,901
Feb04_2021-13,login2,35,416.07,317,21.1,146,1052,0m0.004s,0m2.401s,900
Feb04_2021-14,login2,37,416.21,317,26.4,125,1120,0m0.004s,0m2.402s,900
Feb04_2021-15,login2,42,418.72,331,21.1,80,1030,0m0.005s,0m2.388s,741
Feb04_2021-16,login2,42,418.82,327,10.5,101,1095,0m0.005s,0m2.387s,741
Feb04_2021-17,login2,40,412.51,321,22.2,138,1029,0m0.004s,0m2.368s,742
Feb04_2021-18,login2,40,412.27,317,15.8,85,976,0m0.004s,0m2.373s,742
Feb04_2021-19,login2,39,412.91,312,16.7,112,937,0m0.005s,0m2.375s,741
Feb04_2021-20,login2,35,412.62,307,47.4,145,951,0m0.004s,0m2.386s,742
Feb04_2021-21,login2,38,407.31,312,21.1,144,960,0m0.005s,0m2.340s,739
Feb04_2021-22,login2,38,407.48,310,11.1,133,880,0m0.004s,0m2.354s,740
Feb04_2021-23,login2,32,407.0,304,83.4,68,918,0m0.004s,0m2.593s,741
Feb26_2021-00,login5,74,501.05,641,155.0,62,651,0m0.004s,0m2.403s,903
Feb26_2021-01,login5,68,500.51,626,230.0,100,581,0m0.004s,0m2.434s,902
Feb26_2021-02,login5,66,500.33,613,155.0,84,592,0m0.004s,0m2.440s,902
Feb26_2021-03,login5,65,500.86,607,160.0,88,555,0m0.004s,0m2.405s,902
Feb26_2021-04,login5,61,500.39,598,140.0,62,587,0m0.004s,0m2.387s,902
Feb26_2021-05,login5,59,500.17,594,180.0,88,530,0m0.004s,0m2.437s,902
Feb26_2021-06,login5,59,500.58,594,205.0,88,538,0m0.004s,0m2.403s,903
Feb26_2021-07,login5,58,500.68,591,230.0,89,525,0m0.005s,0m2.381s,904
Feb26_2021-08,login5,60,503.05,581,190.0,93,523,0m0.004s,0m2.415s,903
Feb26_2021-09,login5,60,503.24,583,120.0,89,565,0m0.004s,0m2.405s,901
Feb26_2021-10,login5,61,503.73,584,165.0,94,510,0m0.004s,0m2.427s,903
Feb26_2021-11,login5,60,505.13,588,180.0,109,694,0m0.004s,0m2.379s,904
Feb26_2021-12,login5,60,505.78,590,295.0,115,811,0m0.004s,0m2.504s,903
Feb26_2021-13,login5,60,500.64,586,210.0,165,1043,0m0.004s,0m2.400s,905
Feb26_2021-14,login5,60,502.95,612,536.1,139,1057,0m0.005s,0m2.483s,738
Feb26_2021-15,login5,58,501.79,584,175.0,184,954,0m0.004s,0m2.392s,738
Feb26_2021-16,login5,56,510.57,580,135.0,202,1201,0m0.004s,0m2.435s,738
Feb26_2021-17,login5,56,511.11,576,205.0,152,901,0m0.004s,0m2.397s,738
Feb26_2021-18,login5,53,511.06,572,170.0,125,917,0m0.004s,0m2.407s,738
