date-hour,login-node,wusers,memory-used,running-process,cpu_usage %,running-jobs,total-jobs,time-to-ls,time-for-1G,df-usage
Jan07_2021-15,login1,87,465.08,859,1038.2,81,864,0m0.005s,0m3.944s,882
Jan07_2021-16,login1,87,453.04,809,133.5,76,883,0m0.005s,0m3.869s,883
Jan07_2021-17,login1,86,459.33,794,138.2,103,868,0m0.005s,0m3.954s,882
Jan07_2021-18,login1,86,456.06,795,100.0,108,818,0m0.005s,0m4.016s,882
Jan07_2021-19,login1,79,455.08,817,66.7,113,786,0m0.005s,0m3.876s,881
Jan07_2021-20,login1,77,458.58,772,20.0,81,791,0m0.005s,0m3.912s,882
Jan07_2021-21,login1,75,446.28,784,138.1,84,720,0m0.005s,0m3.889s,882
Jan07_2021-22,login1,68,445.19,758,57.1,81,732,0m0.005s,0m3.967s,882
Jan07_2021-23,login1,65,449.37,744,123.9,83,702,0m0.004s,0m3.868s,882
Jan18_2021-00,login1,63,490.49,784,66.7,34,716,0m0.005s,0m2.994s,893
Jan18_2021-01,login1,62,489.14,776,119.0,57,739,0m0.005s,0m2.418s,893
Jan18_2021-02,login1,58,488.36,767,33.3,56,726,0m0.005s,0m2.411s,893
Jan18_2021-03,login1,57,488.47,769,81.0,67,757,0m0.005s,0m2.388s,893
Jan18_2021-04,login1,54,488.17,756,123.8,63,787,0m0.005s,0m2.364s,894
Jan18_2021-05,login1,52,487.8,751,71.4,68,760,0m0.005s,0m2.382s,893
Jan18_2021-06,login1,52,487.77,736,42.8,67,807,0m0.005s,0m2.386s,893
Jan18_2021-07,login1,51,488.24,743,119.0,122,780,0m0.005s,0m3.398s,893
Jan18_2021-08,login1,54,488.73,740,28.6,138,752,0m0.005s,0m2.415s,894
Jan18_2021-09,login1,54,489.05,747,30.0,98,819,0m0.005s,0m2.425s,893
Jan18_2021-10,login1,61,493.35,768,33.4,155,889,0m0.005s,0m2.434s,894
Jan18_2021-11,login1,69,493.66,789,185.7,144,939,0m0.005s,0m2.383s,895
Jan18_2021-12,login1,74,493.56,832,152.5,123,1125,0m0.005s,0m2.672s,895
Jan18_2021-13,login1,82,502.73,833,36.3,154,917,0m0.005s,0m2.417s,894
Jan18_2021-14,login1,79,491.32,814,23.8,150,885,0m0.004s,0m2.441s,894
Jan18_2021-15,login1,81,499.92,850,266.8,113,843,0m0.005s,0m2.513s,895
Jan18_2021-16,login1,82,500.84,838,28.6,56,848,0m0.004s,0m2.394s,895
Jan18_2021-17,login1,79,478.18,832,66.7,48,776,0m0.004s,0m4.280s,894
Jan18_2021-18,login1,77,480.34,835,23.8,43,682,0m0.004s,0m2.436s,895
Jan18_2021-19,login1,72,479.72,821,66.6,45,669,0m0.004s,0m2.413s,894
Jan18_2021-20,login1,72,479.41,806,33.4,42,708,0m0.004s,0m2.541s,894
Jan18_2021-21,login1,71,481.9,864,628.6,48,687,0m0.005s,0m3.237s,893
Jan18_2021-22,login1,67,480.26,796,33.3,42,701,0m0.004s,0m2.341s,892
Jan18_2021-23,login1,67,485.21,989,1250.3,43,713,0m0.004s,0m2.868s,892
Jan07_2021-00,login3,52,450.65,476,31.6,49,789,0m0.005s,0m3.958s,881
Jan07_2021-01,login3,46,449.61,465,15.0,65,784,0m0.005s,0m3.914s,881
Jan07_2021-02,login3,44,449.08,466,20.0,60,777,0m0.005s,0m3.878s,882
Jan07_2021-03,login3,44,449.27,464,63.2,44,736,0m0.005s,0m3.915s,882
Jan07_2021-04,login3,42,448.46,457,125.0,52,725,0m0.005s,0m3.947s,881
Jan07_2021-05,login3,40,448.09,456,125.0,41,698,0m0.006s,0m3.934s,882
Jan07_2021-06,login3,40,448.19,451,160.0,41,716,0m0.005s,0m3.942s,883
Jan07_2021-07,login3,40,448.28,451,155.0,42,710,0m0.005s,0m4.033s,884
Jan07_2021-08,login3,41,448.82,452,70.0,38,710,0m0.005s,0m3.892s,884
Jan07_2021-09,login3,40,450.11,455,84.3,51,697,0m0.005s,0m4.246s,884
Jan07_2021-10,login3,45,450.85,469,85.0,65,794,0m0.005s,0m3.911s,882
Jan07_2021-11,login3,44,450.85,475,75.0,57,842,0m0.005s,0m4.070s,883
Jan07_2021-12,login3,48,452.12,488,184.2,75,855,0m0.004s,0m3.895s,882
Jan07_2021-13,login3,57,455.97,511,105.4,71,865,0m0.005s,0m3.915s,881
Jan07_2021-14,login3,59,481.66,565,1625.0,67,874,0m0.008s,0m4.075s,884
Jan07_2021-15,login3,57,482.49,520,100.0,81,865,0m0.005s,0m3.909s,885
Jan07_2021-16,login3,65,484.25,532,45.0,74,881,0m0.005s,0m4.241s,885
Jan07_2021-17,login3,69,489.69,545,125.0,106,868,0m0.005s,0m4.029s,884
Jan07_2021-18,login3,63,488.52,525,155.0,107,817,0m0.005s,0m4.070s,884
Jan07_2021-19,login3,55,491.64,504,215.0,109,784,0m0.005s,0m3.907s,885
Jan07_2021-20,login3,55,485.86,502,84.2,81,789,0m0.005s,0m3.913s,885
Jan07_2021-21,login3,53,486.13,499,25.0,85,719,0m0.005s,0m4.777s,885
Jan07_2021-22,login3,50,486.24,492,63.2,81,733,0m0.005s,0m4.559s,885
Jan07_2021-23,login3,48,488.45,514,245.0,83,702,0m0.005s,0m4.550s,884
Jan29_2021-00,login5,55,424.92,379,21.1,102,691,0m0.004s,0m2.348s,895
Jan29_2021-01,login5,50,424.27,370,10.5,81,686,0m0.004s,0m2.340s,896
Jan29_2021-02,login5,46,423.71,359,21.1,85,644,0m0.004s,0m2.341s,897
Jan29_2021-03,login5,42,422.63,350,21.1,79,654,0m0.004s,0m2.389s,897
Jan29_2021-04,login5,42,422.58,356,21.1,68,643,0m0.004s,0m2.365s,896
Jan29_2021-05,login5,40,422.44,352,21.1,72,628,0m0.004s,0m2.331s,897
Jan29_2021-06,login5,42,422.95,358,115.8,64,611,0m0.004s,0m2.325s,898
Jan29_2021-07,login5,43,426.58,362,21.1,62,596,0m0.004s,0m2.356s,898
Jan29_2021-08,login5,44,439.91,403,922.7,79,761,0m0.004s,0m2.647s,898
Jan29_2021-09,login5,42,438.01,351,55.0,102,911,0m0.004s,0m2.374s,898
Jan29_2021-10,login5,53,437.27,392,20.0,142,1046,0m0.004s,0m2.440s,898
Jan29_2021-11,login5,61,460.0,417,142.2,73,1031,0m0.004s,0m2.362s,899
Jan29_2021-12,login5,66,458.6,483,231.6,62,732,0m0.004s,0m2.375s,900
Jan29_2021-13,login5,65,458.96,479,35.0,63,781,0m0.004s,0m2.373s,899
Jan29_2021-14,login5,68,465.16,553,250.0,43,790,0m0.004s,0m2.384s,898
Jan29_2021-15,login5,75,464.37,480,28.6,50,789,0m0.006s,0m2.580s,900
Jan29_2021-16,login5,76,469.68,701,1338.5,47,879,0m0.007s,0m2.566s,900
Jan29_2021-17,login5,70,465.99,469,30.0,67,891,0m0.004s,0m2.421s,899
Jan29_2021-18,login5,69,466.36,460,25.0,101,867,0m0.004s,0m2.383s,900
Jan29_2021-19,login5,67,466.24,456,30.0,109,822,0m0.004s,0m2.505s,901
Jan29_2021-20,login5,66,466.86,446,31.6,88,737,0m0.004s,0m2.870s,901
Jan29_2021-21,login5,67,467.25,448,21.1,62,617,0m0.004s,0m2.401s,901
Jan29_2021-22,login5,62,471.22,430,20.0,51,609,0m0.004s,0m2.372s,901
Jan29_2021-23,login5,58,484.4,696,1432.0,42,550,0m0.004s,0m2.860s,903
Jan29_2021-00,login1,64,419.79,468,100.0,100,698,0m0.004s,0m2.383s,890
Jan29_2021-01,login1,56,418.82,405,57.9,87,685,0m0.004s,0m2.407s,892
Jan29_2021-02,login1,56,418.55,410,79.0,86,652,0m0.004s,0m2.393s,893
Jan29_2021-03,login1,52,417.98,401,68.4,79,658,0m0.004s,0m2.389s,893
Jan29_2021-04,login1,51,417.75,390,80.0,68,647,0m0.004s,0m2.365s,892
Jan29_2021-05,login1,51,417.64,386,31.7,79,631,0m0.004s,0m2.368s,893
Jan29_2021-06,login1,51,418.6,389,26.4,63,623,0m0.004s,0m2.426s,893
Jan29_2021-07,login1,51,420.17,435,160.0,62,597,0m0.004s,0m2.374s,893
Jan29_2021-08,login1,53,422.18,428,595.0,87,766,0m0.005s,0m2.525s,893
Jan29_2021-09,login1,57,422.95,413,21.1,122,890,0m0.004s,0m2.401s,893
Jan29_2021-10,login1,61,424.17,426,180.0,142,1066,0m0.004s,0m2.414s,893
Jan29_2021-11,login1,71,431.04,469,1131.7,68,1082,0m0.005s,0m2.397s,895
Jan29_2021-12,login1,72,431.75,693,1471.1,60,719,0m0.010s,0m2.746s,895
Jan29_2021-13,login1,73,420.37,436,20.0,65,784,0m0.004s,0m2.398s,894
Jan29_2021-14,login1,74,429.59,440,1320.0,48,785,0m0.004s,0m2.503s,808
Jan29_2021-15,login1,74,431.55,432,21.1,50,786,0m0.004s,0m2.355s,810
Jan29_2021-16,login1,73,433.5,431,130.0,47,881,0m0.004s,0m2.913s,810
Jan29_2021-17,login1,68,432.92,415,15.8,68,893,0m0.004s,0m2.386s,809
Jan29_2021-18,login1,67,430.78,448,142.2,101,869,0m0.004s,0m2.359s,810
Jan29_2021-19,login1,65,429.83,403,36.9,114,827,0m0.004s,0m2.392s,811
Jan29_2021-20,login1,62,429.03,402,31.6,91,732,0m0.004s,0m2.398s,811
Jan29_2021-21,login1,59,428.76,418,273.8,66,634,0m0.004s,0m2.419s,811
Jan29_2021-22,login1,54,428.5,402,421.1,49,610,0m0.005s,0m2.400s,811
Jan29_2021-23,login1,48,426.77,364,30.0,43,548,0m0.004s,0m2.398s,811
Jan04_2021-00,login2,47,460.48,465,60.0,54,779,0m0.006s,0m4.088s,880
Jan04_2021-01,login2,46,462.94,462,55.0,54,772,0m0.006s,0m3.933s,880
Jan04_2021-02,login2,45,462.91,458,65.0,32,769,0m0.006s,0m5.127s,880
Jan04_2021-03,login2,45,464.12,464,57.9,30,742,0m0.006s,0m3.975s,880
Jan04_2021-04,login2,46,464.57,470,73.8,63,756,0m0.006s,0m4.804s,880
Jan04_2021-05,login2,41,464.26,449,84.3,61,761,0m0.006s,0m3.975s,880
Jan04_2021-06,login2,42,463.8,449,50.0,58,747,0m0.006s,0m4.541s,880
Jan04_2021-07,login2,44,464.19,453,60.0,51,692,0m0.006s,0m4.387s,881
Jan04_2021-08,login2,47,464.14,460,155.0,63,684,0m0.006s,0m4.148s,880
Jan04_2021-09,login2,52,464.84,467,45.0,75,749,0m0.006s,0m3.891s,878
Jan04_2021-10,login2,58,473.1,492,115.0,83,701,0m0.008s,0m3.993s,877
Jan04_2021-11,login2,61,468.24,499,30.0,76,822,0m0.006s,0m3.864s,878
Jan04_2021-12,login2,70,473.22,530,150.0,96,761,0m0.006s,0m3.986s,879
Jan04_2021-13,login2,80,478.21,559,150.0,129,873,0m0.006s,0m3.891s,879
Jan04_2021-14,login2,84,478.83,607,171.5,158,1483,0m0.006s,0m4.064s,879
Jan04_2021-15,login2,88,498.38,646,881.0,110,1184,0m0.007s,0m3.921s,880
Jan04_2021-16,login2,89,512.78,606,223.8,118,850,0m0.006s,0m3.957s,881
Jan04_2021-17,login2,89,495.54,599,119.0,105,843,0m0.006s,0m3.917s,882
Jan04_2021-18,login2,85,500.66,565,125.0,86,944,0m0.006s,0m3.900s,591
Jan04_2021-19,login2,80,508.58,698,2876.3,68,948,0m0.011s,0m3.980s,591
Jan04_2021-20,login2,76,494.58,540,40.0,57,999,0m0.006s,0m4.500s,592
Jan04_2021-21,login2,72,497.89,642,1552.1,72,976,0m0.006s,0m3.941s,598
Jan04_2021-22,login2,70,497.53,539,235.0,68,958,0m0.006s,0m3.932s,598
Jan04_2021-23,login2,66,496.62,521,235.0,67,941,0m0.006s,0m3.945s,598
Jan09_2021-00,login3,50,482.88,494,20.0,82,607,0m0.005s,0m2.401s,798
Jan09_2021-01,login3,50,485.15,500,30.0,80,586,0m0.005s,0m2.393s,799
Jan09_2021-02,login3,48,485.53,505,136.9,78,588,0m0.005s,0m2.387s,800
Jan09_2021-03,login3,48,484.95,505,26.4,63,564,0m0.005s,0m2.775s,801
Jan09_2021-04,login3,47,485.29,505,20.0,52,553,0m0.005s,0m2.628s,799
Jan09_2021-05,login3,46,484.43,486,89.6,70,547,0m0.005s,0m2.372s,799
Jan09_2021-06,login3,46,484.46,491,20.0,68,539,0m0.005s,0m2.364s,798
Jan09_2021-07,login3,47,484.71,493,30.0,66,580,0m0.005s,0m2.406s,798
Jan09_2021-08,login3,47,484.58,488,25.0,68,603,0m0.005s,0m2.376s,799
Jan09_2021-09,login3,50,484.93,496,15.8,73,586,0m0.006s,0m2.363s,799
Jan09_2021-10,login3,53,485.65,509,105.4,67,604,0m0.005s,0m2.370s,799
Jan09_2021-11,login3,53,485.73,502,36.9,94,572,0m0.005s,0m2.425s,798
Jan09_2021-12,login3,52,486.42,502,25.0,96,632,0m0.005s,0m2.390s,798
Jan09_2021-13,login3,55,486.8,510,50.0,70,622,0m0.005s,0m2.363s,799
Jan09_2021-14,login3,58,489.04,538,380.0,64,593,0m0.005s,0m2.374s,800
Jan09_2021-15,login3,52,487.56,499,21.1,91,620,0m0.005s,0m2.405s,799
Jan09_2021-16,login3,51,487.4,497,35.0,101,678,0m0.005s,0m2.472s,800
Jan09_2021-17,login3,49,488.28,507,45.0,96,709,0m0.005s,0m2.392s,801
Jan09_2021-18,login3,49,477.59,505,21.1,99,704,0m0.005s,0m2.378s,795
Jan09_2021-19,login3,43,476.63,488,60.0,102,719,0m0.005s,0m2.710s,793
Jan09_2021-20,login3,42,476.58,485,50.0,94,705,0m0.005s,0m2.380s,793
Jan09_2021-21,login3,44,476.95,485,50.0,97,688,0m0.005s,0m2.726s,725
Jan09_2021-22,login3,46,477.15,490,30.0,89,668,0m0.005s,0m2.368s,725
Jan09_2021-23,login3,46,477.27,489,35.0,67,649,0m0.005s,0m2.379s,724
Jan13_2021-00,login4,32,510.53,315,22.2,134,640,0m0.005s,0m2.481s,711
Jan13_2021-01,login4,33,510.65,317,15.8,139,646,0m0.005s,0m2.357s,712
Jan13_2021-02,login4,30,510.03,311,21.1,115,640,0m0.005s,0m2.343s,712
Jan13_2021-03,login4,29,509.89,309,35.0,72,593,0m0.005s,0m2.402s,711
Jan13_2021-04,login4,27,509.6,306,15.8,64,639,0m0.005s,0m2.412s,711
Jan13_2021-05,login4,30,512.59,338,30.0,65,612,0m0.006s,0m2.360s,712
Jan13_2021-06,login4,30,512.36,316,26.3,54,572,0m0.005s,0m2.363s,712
Jan13_2021-07,login4,29,512.28,315,31.6,50,542,0m0.005s,0m2.546s,711
Jan13_2021-08,login4,29,512.95,317,21.1,48,508,0m0.005s,0m3.345s,883
Jan13_2021-09,login4,29,512.49,317,47.4,46,597,0m0.005s,0m2.395s,883
Jan13_2021-10,login4,33,514.3,323,26.4,61,677,0m0.005s,0m2.371s,884
Jan13_2021-11,login4,42,518.16,347,15.0,61,682,0m0.005s,0m2.368s,884
Jan13_2021-12,login4,43,509.54,357,221.0,49,762,0m0.004s,0m2.365s,884
Jan13_2021-13,login4,42,507.15,457,1667.3,41,693,0m0.005s,0m3.634s,885
Jan13_2021-14,login4,46,506.1,359,31.6,52,713,0m0.004s,0m2.355s,884
Jan13_2021-15,login4,56,508.69,388,21.1,66,831,0m0.004s,0m2.614s,884
Jan13_2021-16,login4,57,519.69,393,121.1,59,828,0m0.004s,0m2.368s,884
Jan13_2021-17,login4,55,520.21,390,115.0,66,831,0m0.004s,0m2.404s,884
Jan13_2021-18,login4,52,520.06,377,20.0,84,843,0m0.004s,0m2.412s,885
Jan13_2021-19,login4,56,520.68,383,25.0,93,852,0m0.004s,0m2.358s,884
Jan13_2021-20,login4,52,519.07,365,26.4,88,807,0m0.004s,0m2.349s,884
Jan13_2021-21,login4,49,518.95,361,26.4,59,754,0m0.004s,0m2.348s,885
Jan13_2021-22,login4,49,519.24,360,15.0,66,781,0m0.004s,0m2.350s,886
Jan13_2021-23,login4,41,518.11,342,21.1,62,789,0m0.004s,0m2.465s,887
Jan09_2021-00,login4,27,497.67,293,36.8,82,602,0m0.005s,0m2.466s,880
Jan09_2021-01,login4,27,496.66,286,68.4,81,586,0m0.005s,0m2.361s,880
Jan09_2021-02,login4,27,496.71,286,110.5,78,587,0m0.005s,0m2.420s,881
Jan09_2021-03,login4,26,496.62,284,47.4,63,563,0m0.005s,0m2.340s,882
Jan09_2021-04,login4,26,496.61,285,10.5,53,553,0m0.005s,0m2.373s,880
Jan09_2021-05,login4,26,496.62,284,16.7,69,546,0m0.005s,0m2.420s,880
Jan09_2021-06,login4,25,496.34,281,21.1,68,537,0m0.005s,0m2.357s,879
Jan09_2021-07,login4,24,496.13,279,22.2,66,579,0m0.005s,0m2.352s,879
Jan09_2021-08,login4,24,495.99,279,26.4,66,603,0m0.005s,0m2.373s,880
Jan09_2021-09,login4,24,496.46,283,21.1,73,585,0m0.005s,0m2.380s,880
Jan09_2021-10,login4,24,496.69,281,15.8,68,604,0m0.005s,0m2.367s,880
Jan09_2021-11,login4,23,496.87,274,16.7,94,571,0m0.005s,0m2.380s,879
Jan09_2021-12,login4,23,497.67,277,122.2,97,632,0m0.005s,0m2.345s,879
Jan09_2021-13,login4,23,497.24,278,21.1,70,623,0m0.005s,0m2.384s,881
Jan09_2021-14,login4,23,497.22,273,15.8,62,593,0m0.005s,0m2.383s,882
Jan09_2021-15,login4,23,497.22,276,26.3,90,617,0m0.006s,0m2.355s,881
Jan09_2021-16,login4,23,499.1,274,21.1,101,677,0m0.005s,0m2.379s,882
Jan09_2021-17,login4,25,499.4,283,22.2,95,709,0m0.005s,0m2.338s,883
Jan09_2021-18,login4,26,499.73,283,52.7,99,704,0m0.005s,0m2.346s,883
Jan09_2021-19,login4,25,499.47,281,21.1,101,719,0m0.005s,0m5.597s,881
Jan09_2021-20,login4,25,499.59,278,15.8,94,705,0m0.004s,0m2.340s,882
Jan09_2021-21,login4,25,499.67,284,37.0,97,687,0m0.005s,0m2.382s,882
Jan09_2021-22,login4,23,499.76,275,21.1,89,667,0m0.005s,0m2.451s,882
Jan09_2021-23,login4,21,499.15,267,42.1,67,649,0m0.005s,0m2.363s,881
Jan16_2021-00,login3,47,490.74,555,81.0,85,866,0m0.005s,0m2.380s,726
Jan16_2021-01,login3,46,490.43,547,80.0,50,798,0m0.004s,0m2.496s,727
Jan16_2021-02,login3,45,490.07,544,55.0,45,761,0m0.004s,0m2.501s,727
Jan16_2021-03,login3,45,490.12,544,20.0,45,703,0m0.004s,0m2.369s,728
Jan16_2021-04,login3,45,490.65,542,21.1,44,697,0m0.004s,0m2.551s,729
Jan16_2021-05,login3,45,490.86,542,75.0,52,680,0m0.004s,0m3.017s,729
Jan16_2021-06,login3,45,497.55,542,185.0,50,671,0m0.004s,0m2.382s,729
Jan16_2021-07,login3,45,490.86,542,58.0,56,743,0m0.004s,0m2.397s,729
Jan16_2021-08,login3,44,490.9,539,30.0,61,725,0m0.004s,0m2.477s,728
Jan16_2021-09,login3,43,490.79,537,45.0,91,695,0m0.004s,0m2.403s,728
Jan16_2021-10,login3,41,490.32,532,79.0,91,706,0m0.004s,0m2.488s,729
Jan16_2021-11,login3,40,490.31,529,25.0,55,797,0m0.006s,0m2.493s,729
Jan16_2021-12,login3,40,490.38,532,90.0,55,709,0m0.004s,0m2.456s,729
Jan16_2021-13,login3,40,490.55,533,95.0,104,743,0m0.006s,0m2.428s,729
Jan16_2021-14,login3,41,492.47,533,20.0,61,782,0m0.004s,0m2.665s,728
Jan16_2021-15,login3,41,492.74,531,35.0,52,804,0m0.004s,0m2.770s,728
Jan16_2021-16,login3,46,494.84,544,20.0,124,840,0m0.004s,0m2.423s,728
Jan16_2021-17,login3,46,494.22,587,60.0,119,703,0m0.004s,0m2.408s,728
Jan16_2021-18,login3,45,498.64,598,220.0,53,677,0m0.004s,0m2.487s,729
Jan16_2021-19,login3,46,493.75,592,50.0,63,602,0m0.004s,0m2.384s,727
Jan16_2021-20,login3,45,493.68,587,25.0,56,619,0m0.004s,0m2.516s,727
Jan16_2021-21,login3,45,493.65,591,50.0,57,629,0m0.004s,0m2.391s,728
Jan16_2021-22,login3,43,494.77,548,125.0,64,668,0m0.004s,0m2.390s,729
Jan16_2021-23,login3,43,494.15,540,21.1,63,602,0m0.004s,0m2.587s,729
Jan03_2021-00,login1,44,487.22,609,171.4,73,824,0m0.004s,0m3.922s,879
Jan03_2021-01,login1,44,487.96,601,75.0,70,801,0m0.004s,0m3.968s,879
Jan03_2021-02,login1,42,487.52,598,85.0,59,785,0m0.004s,0m3.877s,879
Jan03_2021-03,login1,40,487.14,604,185.0,53,779,0m0.004s,0m3.904s,879
Jan03_2021-04,login1,40,487.45,601,195.0,60,764,0m0.004s,0m4.062s,880
Jan03_2021-05,login1,39,487.54,596,150.0,63,753,0m0.004s,0m3.872s,880
Jan03_2021-06,login1,40,487.35,584,28.6,59,723,0m0.005s,0m3.911s,879
Jan03_2021-07,login1,41,487.52,588,25.0,54,667,0m0.004s,0m3.845s,880
Jan03_2021-08,login1,41,487.51,587,15.0,51,642,0m0.004s,0m3.995s,880
Jan03_2021-09,login1,39,487.17,584,15.0,43,625,0m0.004s,0m4.056s,880
Jan03_2021-10,login1,41,487.93,590,30.0,36,642,0m0.008s,0m3.894s,879
Jan03_2021-11,login1,42,488.62,596,25.0,45,664,0m0.004s,0m4.138s,880
Jan03_2021-12,login1,45,489.73,605,70.0,71,790,0m0.004s,0m4.192s,881
Jan03_2021-13,login1,45,489.99,606,225.0,76,764,0m0.004s,0m3.934s,881
Jan03_2021-14,login1,44,495.46,605,120.0,89,734,0m0.004s,0m3.908s,880
Jan03_2021-15,login1,46,490.01,612,128.7,85,732,0m0.004s,0m3.946s,881
Jan03_2021-16,login1,45,490.42,610,210.0,70,693,0m0.004s,0m3.978s,881
Jan03_2021-17,login1,46,490.82,609,85.0,74,661,0m0.004s,0m3.979s,881
Jan03_2021-18,login1,46,490.75,606,75.0,65,636,0m0.004s,0m3.920s,881
Jan03_2021-19,login1,44,490.17,605,80.0,61,648,0m0.004s,0m3.920s,880
Jan03_2021-20,login1,44,490.68,606,95.0,56,642,0m0.004s,0m3.989s,881
Jan03_2021-21,login1,43,491.14,597,90.0,60,629,0m0.004s,0m3.957s,881
Jan03_2021-22,login1,43,491.85,603,65.0,71,799,0m0.004s,0m3.921s,881
Jan03_2021-23,login1,42,491.72,600,70.0,60,803,0m0.004s,0m3.934s,881
Jan24_2021-00,login5,31,382.77,238,189.5,56,700,0m0.003s,0m2.347s,895
Jan24_2021-01,login5,28,381.9,213,73.7,53,705,0m0.003s,0m2.365s,893
Jan24_2021-02,login5,25,381.58,218,789.2,61,715,0m0.004s,0m2.371s,892
Jan24_2021-03,login5,24,381.45,218,63.0,68,712,0m0.003s,0m2.428s,892
Jan24_2021-04,login5,24,381.43,216,68.3,57,691,0m0.003s,0m2.338s,894
Jan24_2021-05,login5,24,381.46,216,68.3,51,665,0m0.003s,0m2.407s,893
Jan24_2021-06,login5,24,381.48,216,105.5,49,653,0m0.004s,0m2.410s,893
Jan24_2021-07,login5,23,381.29,214,73.7,46,642,0m0.003s,0m2.380s,892
Jan24_2021-08,login5,23,381.29,214,73.5,40,633,0m0.004s,0m2.351s,892
Jan24_2021-09,login5,23,380.87,207,72.2,35,618,0m0.003s,0m2.460s,893
Jan24_2021-10,login5,22,380.74,204,63.0,48,640,0m0.004s,0m2.380s,893
Jan24_2021-11,login5,22,380.78,206,111.1,49,660,0m0.003s,0m2.371s,893
Jan24_2021-12,login5,22,380.79,207,61.4,63,664,0m0.004s,0m2.374s,893
Jan24_2021-13,login5,24,382.82,215,173.5,58,654,0m0.005s,0m2.719s,894
Jan24_2021-14,login5,25,383.47,212,63.0,54,652,0m0.004s,0m2.405s,895
Jan24_2021-15,login5,26,384.82,212,44.7,45,523,0m0.004s,0m2.405s,895
Jan24_2021-16,login5,27,385.49,211,715.8,56,657,0m0.004s,0m2.343s,896
Jan24_2021-17,login5,27,385.68,211,716.7,80,698,0m0.004s,0m2.381s,894
Jan24_2021-18,login5,25,385.36,207,678.7,85,706,0m0.004s,0m2.354s,894
Jan24_2021-19,login5,24,385.08,210,94.5,72,684,0m0.004s,0m2.354s,894
