date-hour,login-node,wusers,memory-used,running-process,cpu_usage %,running-jobs,total-jobs,time-to-ls,time-for-1G,df-usage
Aug05_2021-23,login3,54,456.0,348,147.4,122,1214,0m0.004s,0m23.797s,903
Aug01_2021-00,login2,31,294.84,176,27.8,31,783,0m0.004s,0m23.758s,899
Aug01_2021-01,login2,32,295.01,178,26.3,33,750,0m0.004s,0m23.759s,899
Aug01_2021-02,login2,30,294.78,175,21.1,27,826,0m0.004s,0m23.893s,899
Aug01_2021-03,login2,28,294.55,172,52.7,16,817,0m0.004s,0m23.903s,899
Aug01_2021-04,login2,28,294.51,170,37.0,24,822,0m0.004s,0m23.842s,899
Aug01_2021-05,login2,28,294.49,170,16.7,30,857,0m0.004s,0m23.766s,899
Aug01_2021-06,login2,28,294.55,170,38.9,34,893,0m0.004s,0m23.787s,899
Aug01_2021-07,login2,27,294.33,172,21.1,28,872,0m0.004s,0m23.888s,899
Aug01_2021-08,login2,26,294.07,170,38.9,32,887,0m0.004s,0m23.941s,899
Aug01_2021-09,login2,28,294.21,171,55.7,28,826,0m0.004s,0m23.968s,899
Aug01_2021-10,login2,28,294.29,168,31.6,30,853,0m0.004s,0m24.174s,899
Aug01_2021-11,login2,28,294.7,168,16.7,29,847,0m0.004s,0m23.929s,899
Aug01_2021-12,login2,28,294.85,169,36.9,29,905,0m0.004s,0m24.590s,901
Aug01_2021-13,login2,31,301.69,172,33.4,39,853,0m0.004s,0m23.806s,901
Aug01_2021-14,login2,33,302.51,182,31.7,48,869,0m0.004s,0m23.850s,901
Aug01_2021-15,login2,34,304.99,184,10.5,54,869,0m0.004s,0m23.914s,901
Aug01_2021-16,login2,39,305.5,193,22.3,55,897,0m0.004s,0m23.905s,900
Aug01_2021-17,login2,39,305.41,189,21.1,57,878,0m0.004s,0m23.813s,900
Aug01_2021-18,login2,37,305.13,174,16.7,67,850,0m0.004s,0m23.809s,900
Aug01_2021-19,login2,41,305.98,188,15.8,74,1054,0m0.004s,0m23.818s,900
Aug01_2021-20,login2,37,305.95,177,21.1,93,1207,0m0.004s,0m23.725s,900
Aug01_2021-21,login2,37,306.06,180,11.1,118,1270,0m0.004s,0m24.680s,901
Aug01_2021-22,login2,42,306.94,198,31.7,109,1188,0m0.004s,0m23.814s,901
Aug01_2021-23,login2,42,307.42,195,42.2,109,1295,0m0.004s,0m24.316s,901
Aug13_2021-00,login5,42,482.42,296,21.1,86,790,0m0.005s,0m23.742s,687
Aug13_2021-01,login5,42,482.54,296,21.1,85,862,0m0.004s,0m23.894s,687
Aug13_2021-02,login5,41,482.52,292,21.1,132,952,0m0.005s,0m24.404s,686
Aug13_2021-03,login5,39,482.34,278,20.0,151,889,0m0.005s,0m24.518s,687
Aug13_2021-04,login5,35,481.6,267,10.5,150,881,0m0.005s,0m23.821s,686
Aug13_2021-05,login5,35,481.5,267,21.1,139,832,0m0.004s,0m23.979s,686
Aug13_2021-06,login5,35,481.85,276,26.4,124,825,0m0.005s,0m23.930s,460
Aug13_2021-07,login5,35,481.68,283,21.1,118,788,0m0.005s,0m23.901s,542
Aug13_2021-08,login5,40,483.29,283,26.3,119,730,0m0.005s,0m23.859s,910
Aug13_2021-09,login5,46,483.82,297,15.8,110,833,0m0.005s,0m23.772s,911
Aug13_2021-10,login5,59,486.16,339,126.4,179,938,0m0.005s,0m23.742s,911
Aug13_2021-11,login5,57,492.85,416,120.0,153,878,0m0.005s,0m23.826s,911
Aug13_2021-12,login5,54,493.31,403,876.2,159,916,0m0.005s,0m24.142s,909
Aug13_2021-13,login5,56,495.13,433,440.0,144,928,0m0.005s,0m23.874s,909
Aug13_2021-14,login5,59,496.19,459,580.0,137,957,0m0.005s,0m24.195s,460
Aug13_2021-15,login5,56,496.46,412,35.0,126,937,0m0.005s,0m23.815s,542
Aug13_2021-16,login5,54,504.95,441,780.0,144,949,0m0.005s,0m24.154s,541
Aug13_2021-17,login5,53,390.04,422,135.0,143,983,0m0.005s,0m24.211s,542
Aug13_2021-18,login5,50,391.56,453,575.0,131,955,0m0.006s,0m23.827s,461
Aug13_2021-19,login5,52,388.09,422,30.0,159,944,0m0.005s,0m23.644s,461
Aug13_2021-20,login5,48,388.6,425,60.0,120,931,0m0.005s,0m23.853s,542
Aug13_2021-21,login5,44,387.74,411,60.0,119,844,0m0.005s,0m23.965s,543
Aug13_2021-22,login5,45,388.4,421,90.0,106,873,0m0.005s,0m23.921s,543
Aug13_2021-23,login5,42,389.42,466,1180.0,105,904,0m0.008s,0m24.574s,544
Aug24_2021-00,login3,50,473.44,335,475.0,9,539,0m0.004s,0m4.077s,907
Aug24_2021-01,login3,47,474.61,324,447.4,95,936,0m0.004s,0m4.068s,907
Aug24_2021-02,login3,42,473.36,298,516.7,111,923,0m0.005s,0m4.081s,907
Aug24_2021-03,login3,41,473.22,286,21.1,133,817,0m0.004s,0m3.912s,908
Aug24_2021-04,login3,41,473.53,292,147.4,74,971,0m0.004s,0m4.006s,908
Aug24_2021-05,login3,40,472.85,279,15.8,56,935,0m0.004s,0m3.954s,908
Aug24_2021-06,login3,38,472.0,271,10.5,74,938,0m0.004s,0m3.928s,908
Aug24_2021-07,login3,35,471.12,257,15.8,56,911,0m0.004s,0m3.902s,908
Aug24_2021-08,login3,43,474.51,302,21.1,56,914,0m0.004s,0m4.053s,909
Aug24_2021-09,login3,49,488.61,334,521.1,60,772,0m0.004s,0m4.031s,909
Aug24_2021-10,login3,49,493.92,343,526.4,61,629,0m0.004s,0m4.041s,907
Aug24_2021-11,login3,49,497.85,394,1650.0,75,579,0m0.004s,0m4.068s,907
Aug24_2021-12,login3,49,492.47,348,21.1,132,669,0m0.004s,0m3.965s,908
Aug24_2021-13,login3,59,490.74,400,130.0,165,728,0m0.004s,0m4.030s,908
Aug24_2021-14,login3,71,503.07,578,2771.3,110,819,0m0.004s,0m4.013s,909
Aug24_2021-15,login3,68,501.05,444,420.0,106,702,0m0.004s,0m3.980s,908
Aug24_2021-16,login3,64,499.12,425,235.0,124,711,0m0.004s,0m4.017s,908
Aug24_2021-17,login3,63,499.18,407,21.1,136,753,0m0.004s,0m3.932s,909
Aug24_2021-18,login3,59,500.41,394,35.0,110,653,0m0.004s,0m3.995s,909
Aug24_2021-19,login3,55,498.98,374,31.6,91,682,0m0.004s,0m3.984s,909
Aug24_2021-20,login3,53,494.19,364,36.9,62,551,0m0.004s,0m4.104s,909
Aug24_2021-21,login3,52,495.24,359,121.1,66,591,0m0.004s,0m4.038s,908
Aug24_2021-22,login3,51,494.86,346,21.1,42,577,0m0.004s,0m3.948s,909
Aug24_2021-23,login3,48,497.23,338,221.1,12,552,0m0.004s,0m3.927s,909
Aug14_2021-00,login1,35,475.66,323,142.3,103,878,0m0.004s,0m25.115s,910
Aug14_2021-01,login1,31,476.5,356,110.0,78,846,0m0.004s,0m23.918s,910
Aug14_2021-02,login1,28,475.1,415,194.7,70,811,0m0.004s,0m28.627s,910
Aug14_2021-03,login1,25,474.21,358,150.0,66,790,0m0.004s,0m23.962s,910
Aug14_2021-04,login1,25,474.26,355,142.2,63,775,0m0.197s,0m24.254s,910
Aug14_2021-05,login1,24,474.25,336,147.5,59,752,0m0.198s,0m24.260s,909
Aug14_2021-06,login1,23,474.34,270,183.5,55,732,0m0.004s,0m24.107s,910
Aug14_2021-07,login1,23,475.95,328,73.7,50,728,0m0.004s,0m23.912s,909
Aug14_2021-08,login1,23,473.35,307,184.3,50,748,0m0.004s,0m23.822s,909
Aug14_2021-09,login1,23,473.3,237,178.9,38,728,0m0.004s,0m24.122s,909
Aug14_2021-10,login1,26,474.14,297,110.4,34,824,0m0.004s,0m24.621s,910
Aug14_2021-11,login1,25,473.76,281,179.0,68,851,0m0.004s,0m24.144s,909
Aug14_2021-12,login1,25,473.93,245,189.0,68,872,0m0.004s,0m24.222s,909
Aug14_2021-13,login1,26,474.74,322,252.7,46,890,0m0.004s,0m23.888s,909
Aug14_2021-14,login1,26,474.29,335,105.4,59,809,0m0.095s,0m24.113s,909
Aug14_2021-15,login1,26,474.8,342,137.0,73,854,0m0.005s,0m24.274s,908
Aug14_2021-16,login1,24,474.32,333,105.0,69,835,0m0.005s,0m23.783s,909
Aug14_2021-17,login1,25,475.47,378,273.7,71,846,0m0.004s,0m26.037s,909
Aug14_2021-18,login1,25,475.09,281,305.5,69,851,0m0.004s,0m23.787s,909
Aug14_2021-19,login1,25,475.05,275,110.6,94,873,0m0.004s,0m24.098s,908
Aug14_2021-20,login1,24,475.96,359,300.4,106,895,0m0.005s,0m24.812s,909
Aug14_2021-21,login1,23,475.18,347,121.4,116,938,0m0.196s,0m24.035s,909
Aug14_2021-22,login1,24,474.77,254,126.4,110,995,0m0.004s,0m27.123s,909
Aug14_2021-23,login1,23,474.66,242,126.4,118,1062,0m0.004s,0m24.025s,908
Aug15_2021-00,login1,23,474.69,328,168.5,144,1259,0m0.101s,0m25.656s,907
Aug15_2021-01,login1,22,474.66,341,100.4,158,987,0m0.004s,0m24.107s,906
Aug15_2021-02,login1,22,474.55,310,168.4,102,1108,0m0.004s,0m23.809s,907
Aug15_2021-03,login1,21,474.67,299,173.7,97,989,0m0.004s,0m24.012s,907
Aug15_2021-04,login1,21,474.74,338,189.6,90,1008,0m0.004s,0m23.871s,907
Aug15_2021-05,login1,21,474.12,226,144.5,95,965,0m0.031s,0m24.227s,908
Aug15_2021-06,login1,21,474.27,233,163.3,97,1039,0m0.005s,0m23.925s,908
Aug15_2021-07,login1,21,474.0,235,105.6,92,1004,0m0.004s,0m23.972s,907
Aug15_2021-08,login1,21,474.3,307,145.0,84,1041,0m0.004s,0m23.834s,907
Aug15_2021-09,login1,22,474.51,312,89.8,88,1087,0m0.098s,0m24.296s,908
Aug15_2021-10,login1,21,474.3,248,130.0,61,747,0m0.004s,0m25.651s,908
Aug15_2021-11,login1,21,474.18,239,158.0,49,799,0m0.004s,0m23.994s,907
Aug15_2021-12,login1,22,474.79,316,126.5,63,856,0m0.004s,0m24.069s,907
Aug15_2021-13,login1,22,475.01,328,165.0,88,846,0m0.193s,0m24.444s,907
Aug15_2021-14,login1,22,474.8,285,142.3,90,836,0m0.004s,0m23.884s,908
Aug15_2021-15,login1,23,475.74,274,173.6,100,846,0m0.004s,0m24.120s,907
Aug15_2021-16,login1,25,480.19,253,189.6,99,843,0m0.004s,0m24.445s,906
Aug15_2021-17,login1,26,483.27,337,131.7,87,857,0m0.098s,0m23.854s,906
Aug15_2021-18,login1,28,483.93,331,175.0,83,829,0m0.099s,0m24.518s,907
Aug15_2021-19,login1,28,492.25,334,163.4,88,933,0m0.004s,0m23.895s,906
Aug15_2021-20,login1,27,491.3,352,178.9,89,961,0m0.004s,0m24.123s,906
Aug15_2021-21,login1,26,491.03,346,173.9,130,989,0m0.199s,0m25.061s,907
Aug15_2021-22,login1,27,491.74,251,277.8,135,1075,0m0.005s,0m24.209s,907
Aug15_2021-23,login1,26,491.15,243,100.0,138,1143,0m0.004s,0m24.126s,906
Aug23_2021-00,login2,33,342.13,214,38.9,86,761,0m0.004s,0m3.957s,909
Aug23_2021-01,login2,36,343.24,226,142.1,63,743,0m0.004s,0m3.986s,909
Aug23_2021-02,login2,32,342.93,204,116.7,64,768,0m0.004s,0m3.932s,909
Aug23_2021-03,login2,33,344.44,204,116.7,58,727,0m0.004s,0m3.957s,909
Aug23_2021-04,login2,32,344.45,206,152.7,57,714,0m0.004s,0m3.939s,909
Aug23_2021-05,login2,30,344.13,194,131.6,70,730,0m0.003s,0m3.933s,909
Aug23_2021-06,login2,29,343.51,186,127.8,60,701,0m0.004s,0m3.969s,909
Aug23_2021-07,login2,27,345.29,227,237.0,49,662,0m0.010s,0m5.420s,909
Aug23_2021-08,login2,29,346.53,188,15.8,60,720,0m0.004s,0m3.932s,909
Aug23_2021-09,login2,34,349.67,225,152.7,78,707,0m0.004s,0m3.994s,910
Aug23_2021-10,login2,37,363.67,254,721.1,91,810,0m0.004s,0m4.017s,910
Aug23_2021-11,login2,51,374.45,310,110.5,82,841,0m0.004s,0m3.946s,915
Aug23_2021-12,login2,59,384.88,433,310.0,88,862,0m0.011s,0m4.585s,916
Aug23_2021-13,login2,59,394.67,363,126.4,94,798,0m0.004s,0m4.061s,915
Aug23_2021-14,login2,58,398.92,377,121.1,82,643,0m0.004s,0m3.988s,915
Aug23_2021-15,login2,60,407.51,383,336.9,99,630,0m0.004s,0m4.276s,916
Aug23_2021-16,login2,62,421.81,400,152.6,84,663,0m0.004s,0m4.491s,916
Aug23_2021-17,login2,61,424.18,375,20.0,103,647,0m0.004s,0m3.938s,915
Aug23_2021-18,login2,56,428.29,350,126.4,72,632,0m0.004s,0m3.940s,915
Aug23_2021-19,login2,57,433.74,356,21.1,55,650,0m0.003s,0m3.976s,915
Aug23_2021-20,login2,55,470.69,378,752.7,29,483,0m0.004s,0m3.989s,918
Aug23_2021-21,login2,50,481.39,327,142.2,25,441,0m0.004s,0m3.970s,918
Aug23_2021-22,login2,45,484.08,300,26.4,24,501,0m0.004s,0m3.997s,917
Aug23_2021-23,login2,42,483.83,290,26.4,12,541,0m0.003s,0m3.959s,917
Aug28_2021-00,login5,46,499.47,416,20.0,169,689,0m0.004s,0m3.947s,911
Aug28_2021-01,login5,43,500.18,403,20.0,154,638,0m0.004s,0m4.070s,911
Aug28_2021-02,login5,41,499.93,391,21.1,141,546,0m0.004s,0m3.937s,911
Aug28_2021-03,login5,42,500.21,396,15.8,151,601,0m0.004s,0m3.931s,912
Aug28_2021-04,login5,41,499.33,382,25.0,148,645,0m0.004s,0m3.952s,912
Aug28_2021-05,login5,41,498.8,380,26.3,159,629,0m0.004s,0m3.962s,913
Aug28_2021-06,login5,39,499.03,372,20.0,146,521,0m0.004s,0m3.943s,913
Aug28_2021-07,login5,40,499.11,376,21.1,137,534,0m0.004s,0m3.956s,913
Aug28_2021-08,login5,40,494.78,378,21.1,140,485,0m0.004s,0m3.981s,912
Aug28_2021-09,login5,39,494.61,375,20.0,163,700,0m0.004s,0m3.934s,913
Aug28_2021-10,login5,40,494.82,380,21.1,156,678,0m0.004s,0m4.024s,911
Aug28_2021-11,login5,45,496.72,410,15.0,146,604,0m0.004s,0m3.923s,913
Aug28_2021-12,login5,44,498.45,410,26.4,162,711,0m0.004s,0m4.041s,913
Aug28_2021-13,login5,44,492.44,411,21.1,147,655,0m0.004s,0m3.967s,912
Aug28_2021-14,login5,46,492.76,424,21.1,157,606,0m0.004s,0m4.046s,912
Aug28_2021-15,login5,51,499.75,446,21.1,176,690,0m0.004s,0m3.903s,912
Aug28_2021-16,login5,52,502.77,472,131.6,159,601,0m0.004s,0m4.072s,912
Aug28_2021-17,login5,48,502.24,475,31.6,135,558,0m0.004s,0m3.906s,912
Aug28_2021-18,login5,48,503.46,462,30.0,66,658,0m0.004s,0m4.119s,912
Aug28_2021-19,login5,46,507.35,451,31.6,157,701,0m0.004s,0m3.995s,911
Aug28_2021-20,login5,47,504.14,453,26.3,213,785,0m0.004s,0m4.033s,911
Aug28_2021-21,login5,47,506.63,455,31.6,152,789,0m0.004s,0m3.947s,911
Aug28_2021-22,login5,45,503.42,440,20.0,155,731,0m0.004s,0m3.959s,911
Aug28_2021-23,login5,43,504.05,438,115.8,151,641,0m0.004s,0m3.929s,912
Aug22_2021-00,login1,30,335.42,351,490.0,61,836,0m0.004s,0m4.047s,844
Aug22_2021-01,login1,29,339.11,358,760.0,56,694,0m0.014s,0m4.024s,845
Aug22_2021-02,login1,26,340.23,307,121.1,49,838,0m0.004s,0m3.983s,845
Aug22_2021-03,login1,26,335.74,313,236.9,56,848,0m0.004s,0m3.992s,846
Aug22_2021-04,login1,25,334.38,285,136.8,47,838,0m0.004s,0m3.986s,846
Aug22_2021-05,login1,25,333.73,273,31.6,57,850,0m0.004s,0m3.984s,846
Aug22_2021-06,login1,25,333.85,272,42.2,43,824,0m0.004s,0m3.988s,846
Aug22_2021-07,login1,27,334.11,280,31.7,37,799,0m0.004s,0m3.933s,847
Aug22_2021-08,login1,28,334.45,285,36.9,48,820,0m0.004s,0m3.963s,846
Aug22_2021-09,login1,27,334.76,286,39.0,49,806,0m0.003s,0m4.006s,844
Aug22_2021-10,login1,28,335.41,285,36.9,55,812,0m0.004s,0m3.984s,845
Aug22_2021-11,login1,27,335.3,282,26.4,46,844,0m0.003s,0m3.990s,846
Aug22_2021-12,login1,28,335.65,289,21.1,50,787,0m0.004s,0m4.052s,846
Aug22_2021-13,login1,28,335.73,288,31.7,54,807,0m0.004s,0m3.964s,846
Aug22_2021-14,login1,29,336.14,295,31.7,43,782,0m0.004s,0m3.956s,846
Aug22_2021-15,login1,29,336.58,297,52.7,48,806,0m0.004s,0m4.016s,845
Aug22_2021-16,login1,26,336.57,286,68.5,51,788,0m0.005s,0m3.970s,846
Aug22_2021-17,login1,25,336.43,282,152.7,55,809,0m0.004s,0m4.020s,845
Aug22_2021-18,login1,25,336.22,291,36.9,58,868,0m0.004s,0m3.970s,845
Aug22_2021-19,login1,25,338.32,311,131.6,82,786,0m0.004s,0m4.010s,845
Aug22_2021-20,login1,25,340.14,311,131.7,93,802,0m0.004s,1m23.393s,845
Aug22_2021-21,login1,26,338.12,293,47.4,65,736,0m0.004s,0m4.000s,846
Aug10_2021-00,login2,55,480.55,287,31.7,97,755,0m0.005s,0m23.814s,912
Aug10_2021-01,login2,53,481.66,281,55.0,89,751,0m0.004s,0m23.980s,912
Aug10_2021-02,login2,51,481.69,273,55.0,54,741,0m0.004s,0m23.867s,912
Aug10_2021-03,login2,50,485.15,268,58.1,41,704,0m0.004s,0m23.929s,912
Aug10_2021-04,login2,47,487.76,263,84.3,36,695,0m0.005s,0m23.874s,913
Aug10_2021-05,login2,46,491.68,265,50.0,81,707,0m0.005s,0m23.809s,913
Aug10_2021-06,login2,46,495.04,261,58.0,85,716,0m0.005s,0m23.755s,913
Aug10_2021-07,login2,46,499.93,266,52.7,87,733,0m0.005s,0m23.956s,914
Aug10_2021-08,login2,48,399.26,274,42.2,81,721,0m0.004s,0m23.823s,914
Aug10_2021-09,login2,51,402.53,282,140.0,85,778,0m0.004s,0m23.911s,915
Aug10_2021-10,login2,57,402.76,294,268.6,95,806,0m0.005s,0m23.844s,914
Aug10_2021-11,login2,65,409.59,309,152.7,108,986,0m0.005s,0m23.835s,915
Aug10_2021-12,login2,74,412.69,338,45.0,112,905,0m0.005s,0m23.878s,915
Aug10_2021-13,login2,77,415.93,402,295.0,131,945,0m0.005s,0m25.655s,915
Aug10_2021-14,login2,81,425.03,389,290.0,131,1098,0m0.004s,0m23.866s,914
Aug10_2021-15,login2,77,423.61,323,45.0,125,957,0m0.004s,0m24.019s,914
Aug10_2021-16,login2,79,432.49,337,335.0,97,1068,0m0.005s,0m25.092s,917
Aug10_2021-17,login2,77,428.69,318,131.6,97,997,0m0.005s,0m23.785s,914
Aug10_2021-18,login2,76,429.25,312,52.7,82,968,0m0.005s,0m26.219s,915
Aug10_2021-19,login2,71,433.6,303,63.3,90,919,0m0.004s,0m24.034s,917
Aug10_2021-20,login2,63,432.63,278,26.3,84,914,0m0.004s,0m23.631s,916
Aug10_2021-21,login2,63,432.64,283,42.1,84,1209,0m0.004s,0m23.780s,916
Aug10_2021-22,login2,59,433.24,283,42.1,83,1016,0m0.005s,0m23.879s,917
Aug10_2021-23,login2,55,432.5,266,52.7,73,1067,0m0.004s,0m23.858s,917
Aug03_2021-00,login3,43,396.1,354,30.0,53,980,0m0.004s,0m23.887s,903
Aug03_2021-01,login3,45,396.23,338,30.0,46,977,0m0.004s,0m23.762s,903
Aug03_2021-02,login3,42,396.03,331,73.8,57,958,0m0.004s,0m23.902s,903
Aug03_2021-03,login3,37,395.47,312,52.8,63,932,0m0.004s,0m23.843s,904
Aug03_2021-04,login3,38,395.44,312,26.4,70,976,0m0.004s,0m23.854s,905
Aug03_2021-05,login3,41,405.23,403,1585.0,70,1195,0m0.005s,0m24.063s,906
Aug03_2021-06,login3,40,398.71,321,131.6,67,1304,0m0.004s,0m23.847s,738
Aug03_2021-07,login3,38,397.38,318,120.0,76,1264,0m0.004s,0m24.120s,739
Aug03_2021-08,login3,46,399.08,333,30.0,70,1323,0m0.004s,0m24.024s,905
Aug03_2021-09,login3,48,426.58,333,31.7,81,1282,0m0.005s,0m23.775s,905
Aug03_2021-10,login3,59,429.15,360,65.0,80,1383,0m0.004s,0m24.349s,905
Aug03_2021-11,login3,61,432.6,387,615.0,74,1309,0m0.004s,0m24.122s,905
Aug03_2021-12,login3,70,436.54,442,230.0,109,1215,0m0.004s,0m24.035s,905
Aug03_2021-13,login3,77,439.3,438,115.0,128,1492,0m0.004s,0m24.041s,905
Aug03_2021-14,login3,74,439.99,444,230.0,130,2061,0m0.004s,0m23.931s,906
Aug03_2021-15,login3,76,445.78,498,1066.4,159,1657,0m0.004s,0m23.811s,905
Aug03_2021-16,login3,75,445.1,464,45.0,164,1645,0m0.005s,0m23.797s,905
Aug03_2021-17,login3,75,447.82,480,270.0,152,1501,0m0.005s,0m23.794s,906
Aug03_2021-18,login3,71,446.75,434,25.0,149,1612,0m0.004s,0m24.095s,906
Aug03_2021-19,login3,68,447.65,463,170.0,112,1506,0m0.004s,0m23.755s,906
Aug03_2021-20,login3,64,446.58,452,185.0,110,1604,0m0.004s,0m24.082s,906
Aug03_2021-21,login3,58,452.5,407,140.0,83,1474,0m0.004s,0m25.187s,907
Aug03_2021-22,login3,60,454.89,444,355.0,130,1616,0m0.004s,0m23.890s,906
Aug03_2021-23,login3,54,447.52,425,636.9,58,1110,0m0.004s,0m23.882s,906
Aug08_2021-00,login4,26,394.53,229,133.4,83,845,0m0.004s,0m23.725s,819
Aug08_2021-01,login4,24,394.2,224,115.8,88,882,0m0.004s,0m25.207s,818
Aug08_2021-02,login4,24,394.28,224,121.0,130,936,0m0.004s,0m23.747s,818
Aug08_2021-03,login4,24,394.3,224,63.1,120,906,0m0.004s,0m23.751s,819
Aug08_2021-04,login4,23,394.4,222,52.6,83,882,0m0.004s,0m23.872s,819
Aug08_2021-05,login4,23,394.41,222,63.2,78,855,0m0.004s,0m23.792s,819
Aug08_2021-06,login4,23,394.42,221,78.9,77,823,0m0.004s,0m25.730s,819
Aug08_2021-07,login4,22,394.26,218,68.5,76,821,0m0.004s,0m24.564s,820
Aug08_2021-08,login4,21,395.26,216,77.8,77,819,0m0.004s,0m23.722s,820
Aug08_2021-09,login4,23,394.46,220,63.1,86,895,0m0.004s,0m23.897s,819
Aug08_2021-10,login4,26,395.36,229,131.6,83,891,0m0.004s,0m23.756s,819
Aug08_2021-11,login4,27,386.82,230,15.8,70,857,0m0.004s,0m23.775s,819
Aug08_2021-12,login4,30,387.68,243,15.8,71,841,0m0.004s,0m23.941s,819
Aug08_2021-13,login4,30,388.82,246,21.1,77,830,0m0.004s,0m24.316s,819
Aug08_2021-14,login4,28,389.36,240,16.7,89,864,0m0.005s,0m24.419s,819
Aug08_2021-15,login4,31,390.18,248,16.7,73,955,0m0.004s,0m23.739s,820
Aug08_2021-16,login4,31,390.21,249,15.8,70,801,0m0.004s,0m23.807s,821
Aug08_2021-17,login4,33,390.77,258,27.8,83,825,0m0.004s,0m24.012s,820
Aug08_2021-18,login4,37,396.16,274,1673.4,82,828,0m0.004s,0m24.953s,818
Aug08_2021-19,login4,42,390.32,281,21.1,90,829,0m0.004s,0m23.786s,819
Aug08_2021-20,login4,43,390.48,291,21.1,100,832,0m0.004s,0m24.204s,820
Aug08_2021-21,login4,43,398.93,289,236.9,103,822,0m0.006s,0m24.055s,820
Aug08_2021-22,login4,43,399.77,293,121.1,101,819,0m0.004s,0m23.776s,822
Aug08_2021-23,login4,35,405.65,278,126.3,89,812,0m0.004s,0m24.421s,822
Aug21_2021-00,login1,37,322.96,393,837.0,65,840,0m0.004s,0m4.028s,914
Aug21_2021-01,login1,36,320.86,450,242.6,59,753,0m0.004s,0m4.472s,914
Aug21_2021-02,login1,35,322.49,342,142.2,59,777,0m0.004s,0m4.002s,914
Aug21_2021-03,login1,33,320.38,320,44.5,66,765,0m0.004s,3m32.038s,915
Aug21_2021-04,login1,32,320.12,310,127.8,50,770,0m0.004s,0m3.959s,916
Aug21_2021-05,login1,32,320.18,311,127.8,52,837,0m0.004s,0m3.958s,916
Aug21_2021-06,login1,30,318.35,289,37.0,49,809,0m0.004s,0m3.980s,916
Aug21_2021-07,login1,29,317.92,286,27.8,41,796,0m0.004s,0m3.955s,916
Aug21_2021-08,login1,31,318.37,293,15.8,40,885,0m0.004s,0m3.943s,916
Aug21_2021-09,login1,31,318.61,294,33.5,41,786,0m0.003s,0m3.933s,915
Aug21_2021-10,login1,38,320.37,325,31.6,52,739,0m0.004s,0m3.972s,915
Aug21_2021-11,login1,39,327.51,369,650.0,31,579,0m0.004s,0m4.051s,914
Aug21_2021-12,login1,39,324.92,335,27.9,11,440,0m0.004s,0m3.990s,916
Aug21_2021-13,login1,37,324.88,324,126.4,24,498,0m0.005s,0m3.967s,915
Aug21_2021-14,login1,41,327.05,338,26.4,48,582,0m0.004s,0m4.114s,913
Aug21_2021-15,login1,44,328.99,368,152.8,48,756,0m0.004s,0m4.013s,913
Aug21_2021-16,login1,44,329.79,364,31.7,51,881,0m0.004s,0m3.951s,913
Aug21_2021-17,login1,44,330.57,362,142.2,48,836,0m0.003s,0m4.006s,916
Aug21_2021-18,login1,36,328.32,325,42.2,60,889,0m0.005s,0m4.025s,914
Aug21_2021-19,login1,35,328.12,321,31.6,41,873,0m0.004s,0m3.970s,914
