date-hour,login-node,wusers,memory-used,running-process,cpu_usage %,running-jobs,total-jobs,time-to-ls,time-for-1G,df-usage
Dec03_2021-10,login5,49,498.58,490,300.0,86,1606,0m0.003s,0m3.934s,948
Dec03_2021-11,login5,54,500.85,512,325.0,84,1524,0m0.003s,0m3.951s,949
Dec03_2021-12,login5,52,500.4,490,115.0,57,1427,0m0.003s,0m3.940s,949
Dec03_2021-13,login5,57,505.59,598,1538.0,56,1383,0m0.003s,0m4.116s,951
Dec03_2021-14,login5,61,502.43,530,275.0,67,1477,0m0.003s,0m3.947s,950
Dec03_2021-15,login5,60,499.41,538,145.0,44,1581,0m0.003s,0m3.928s,949
Dec03_2021-16,login5,61,500.64,555,80.0,45,1406,0m0.003s,0m3.955s,949
Dec03_2021-17,login5,56,499.85,545,215.0,42,1406,0m0.003s,0m3.947s,951
Dec03_2021-18,login5,54,499.36,529,85.0,44,1458,0m0.003s,0m3.939s,951
Dec03_2021-19,login5,51,499.97,513,75.0,36,1445,0m0.003s,0m3.966s,951
Dec03_2021-20,login5,47,499.58,483,75.0,37,1481,0m0.003s,0m3.954s,950
Dec03_2021-21,login5,46,490.87,483,155.0,39,1464,0m0.003s,0m4.019s,950
Dec03_2021-22,login5,45,490.46,468,26.3,59,1464,0m0.003s,0m4.071s,950
Dec03_2021-23,login5,47,490.84,475,25.0,41,1378,0m0.003s,0m3.956s,949
Dec22_2021-00,login1,33,260.97,318,610.4,92,1684,0m0.003s,0m4.018s,946
Dec22_2021-01,login1,31,261.9,251,126.3,93,1625,0m0.003s,0m3.955s,946
Dec22_2021-02,login1,28,260.04,236,138.9,73,1608,0m0.003s,0m3.942s,946
Dec22_2021-03,login1,27,259.03,209,10.5,85,1481,0m0.003s,0m4.011s,946
Dec22_2021-04,login1,27,259.09,210,21.1,90,1523,0m0.003s,0m3.960s,946
Dec22_2021-05,login1,29,259.74,225,55.5,88,1492,0m0.003s,0m3.937s,946
Dec22_2021-06,login1,29,259.75,222,55.5,65,1536,0m0.002s,0m3.977s,947
Dec22_2021-07,login1,29,259.51,224,15.8,35,1561,0m0.002s,0m4.043s,947
Dec22_2021-08,login1,28,259.31,217,50.0,39,1559,0m0.002s,0m4.004s,947
Dec22_2021-09,login1,32,260.38,238,47.4,44,1602,0m0.003s,0m3.978s,947
Dec22_2021-10,login1,35,262.53,254,160.0,67,1620,0m0.003s,0m4.024s,948
Dec22_2021-11,login1,35,269.43,255,1220.7,76,1698,0m0.003s,0m4.053s,947
Dec22_2021-12,login1,39,265.92,283,52.7,66,1708,0m0.003s,0m4.679s,946
Dec22_2021-13,login1,35,264.93,262,10.5,68,1718,0m0.003s,0m3.964s,946
Dec22_2021-14,login1,41,286.6,294,21.1,70,1838,0m0.003s,0m3.957s,947
Dec22_2021-15,login1,43,285.93,307,21.1,66,1723,0m0.003s,0m3.931s,946
Dec22_2021-16,login1,47,289.88,316,21.1,79,1730,0m0.003s,0m4.096s,947
Dec22_2021-17,login1,41,289.64,293,73.8,68,1730,0m0.003s,0m3.979s,946
Dec22_2021-18,login1,38,288.18,277,15.8,72,1683,0m0.003s,0m4.118s,946
Dec22_2021-19,login1,36,288.28,273,68.6,70,1636,0m0.002s,0m3.943s,946
Dec22_2021-20,login1,32,286.92,247,36.9,74,1567,0m0.003s,0m3.940s,946
Dec22_2021-21,login1,32,287.05,250,15.8,71,1619,0m0.003s,0m3.934s,946
Dec22_2021-22,login1,28,285.8,222,22.2,68,1638,0m0.003s,0m4.030s,946
Dec22_2021-23,login1,30,302.08,229,63.2,61,1636,0m0.003s,0m4.076s,947
Dec05_2021-00,login3,52,506.81,452,20.0,53,1274,0m0.003s,0m3.936s,938
Dec05_2021-01,login3,51,507.49,458,36.9,51,1294,0m0.003s,0m3.950s,938
Dec05_2021-02,login3,51,507.41,455,21.1,43,1277,0m0.003s,0m3.952s,939
Dec05_2021-03,login3,49,506.86,444,21.1,40,1253,0m0.003s,0m3.992s,939
Dec05_2021-04,login3,49,506.93,444,21.1,43,1267,0m0.003s,0m3.927s,939
Dec05_2021-05,login3,48,506.81,441,15.8,42,1230,0m0.003s,0m3.944s,939
Dec05_2021-06,login3,48,507.03,443,20.0,42,1237,0m0.003s,0m3.924s,939
Dec05_2021-07,login3,48,507.08,443,15.0,48,1208,0m0.002s,0m3.917s,939
Dec05_2021-08,login3,48,507.35,444,135.0,66,1180,0m0.003s,0m4.029s,939
Dec05_2021-09,login3,47,507.45,441,33.3,59,1158,0m0.004s,0m4.040s,940
Dec05_2021-10,login3,48,507.42,438,20.0,75,1121,0m0.002s,0m3.950s,939
Dec05_2021-11,login3,50,508.9,472,355.0,101,1208,0m0.003s,0m3.973s,939
Dec05_2021-12,login3,50,507.42,445,15.0,120,1194,0m0.003s,0m3.924s,939
Dec05_2021-13,login3,54,505.94,466,26.3,77,1219,0m0.003s,0m4.099s,939
Dec05_2021-14,login3,55,509.11,472,21.1,60,1155,0m0.003s,0m4.006s,939
Dec05_2021-15,login3,54,507.84,488,68.5,57,1254,0m0.002s,0m3.949s,940
Dec05_2021-16,login3,55,505.07,489,80.0,106,1345,0m0.003s,0m4.141s,940
Dec05_2021-17,login3,55,503.95,491,120.0,51,1288,0m0.003s,0m3.961s,941
Dec05_2021-18,login3,56,505.26,495,30.0,58,1239,0m0.003s,0m3.970s,941
Dec05_2021-19,login3,54,504.59,482,25.0,66,1232,0m0.003s,0m3.977s,940
Dec05_2021-20,login3,54,494.02,489,25.0,69,1203,0m0.003s,0m3.969s,941
Dec05_2021-21,login3,54,493.87,474,21.1,64,1292,0m0.003s,0m3.911s,942
Dec05_2021-22,login3,54,492.45,467,26.3,37,1232,0m0.003s,0m3.942s,942
Dec05_2021-23,login3,54,494.09,469,25.0,37,1174,0m0.003s,0m3.954s,942
Dec12_2021-00,login4,32,497.16,401,20.0,83,1121,0m0.003s,0m3.955s,955
Dec12_2021-01,login4,29,494.54,397,15.8,77,1219,0m0.003s,0m6.788s,955
Dec12_2021-02,login4,27,494.07,380,21.1,65,1055,0m0.003s,0m3.940s,955
Dec12_2021-03,login4,26,493.19,374,26.4,55,986,0m0.003s,0m3.931s,956
Dec12_2021-04,login4,26,493.48,377,21.1,53,949,0m0.003s,0m3.916s,956
Dec12_2021-05,login4,27,493.94,383,21.1,49,867,0m0.003s,0m3.936s,955
Dec12_2021-06,login4,27,493.58,381,21.1,51,856,0m0.003s,0m3.965s,955
Dec12_2021-07,login4,25,492.69,371,21.1,53,837,0m0.003s,0m3.934s,955
Dec12_2021-08,login4,24,492.4,365,25.0,55,815,0m0.003s,0m3.929s,956
Dec12_2021-09,login4,25,492.78,369,21.1,74,895,0m0.003s,0m3.932s,956
Dec12_2021-10,login4,26,493.23,381,20.0,80,914,0m0.003s,0m3.926s,956
Dec12_2021-11,login4,28,493.88,396,15.8,60,932,0m0.003s,0m3.960s,954
Dec12_2021-12,login4,29,494.15,398,21.1,94,904,0m0.003s,0m3.938s,954
Dec12_2021-13,login4,29,495.9,403,125.0,44,873,0m0.003s,0m4.023s,955
Dec12_2021-14,login4,29,499.0,412,210.0,59,860,0m0.003s,0m4.027s,955
Dec12_2021-15,login4,28,499.51,392,115.0,107,890,0m0.003s,0m4.056s,956
Dec12_2021-16,login4,27,499.48,390,121.1,120,943,0m0.003s,0m3.987s,956
Dec12_2021-17,login4,26,498.24,384,121.1,53,883,0m0.003s,0m4.083s,955
Dec12_2021-18,login4,26,498.66,391,73.8,38,848,0m0.003s,0m3.972s,955
Dec12_2021-19,login4,26,498.81,392,105.3,50,791,0m0.003s,0m4.056s,955
Dec12_2021-20,login4,26,498.86,386,70.0,43,864,0m0.003s,0m3.978s,954
Dec12_2021-21,login4,25,498.15,382,73.8,127,1043,0m0.003s,0m3.962s,954
Dec12_2021-22,login4,26,499.16,384,94.8,134,1058,0m0.003s,0m4.770s,955
Dec12_2021-23,login4,26,499.14,384,73.7,81,1048,0m0.003s,0m3.945s,955
Dec08_2021-00,login4,35,491.84,390,21.1,87,1462,0m0.003s,0m3.937s,955
Dec08_2021-01,login4,33,491.01,363,21.1,96,1461,0m0.003s,0m3.945s,955
Dec08_2021-02,login4,34,491.3,366,21.1,76,1443,0m0.003s,0m3.907s,955
Dec08_2021-03,login4,33,490.74,358,26.4,65,1365,0m0.003s,0m3.902s,955
Dec08_2021-04,login4,32,490.76,355,21.1,68,1334,0m0.003s,0m3.920s,955
Dec08_2021-05,login4,32,494.87,356,21.1,67,1322,0m0.003s,0m4.016s,956
