date-hour,login-node,wusers,memory-used,running-process,cpu_usage %,running-jobs,total-jobs,time-to-ls,time-for-1G,df-usage
May26_2020-09,login3,29,336.77,146,16.7,123,412,0m0.003s,0m23.805s,902
May26_2020-10,login3,37,342.0,172,47.5,127,439,0m0.003s,0m23.829s,902
May26_2020-11,login3,42,352.2,200,26.3,116,472,0m0.003s,0m23.632s,902
May26_2020-12,login3,48,353.95,219,61.1,131,481,0m0.003s,0m24.367s,902
May26_2020-13,login3,47,359.27,245,27.8,133,599,0m0.003s,3m45.991s,902
May26_2020-14,login3,58,366.05,331,1079.3,107,622,0m0.004s,0m25.021s,902
May26_2020-15,login3,63,364.92,256,68.4,106,581,0m0.003s,0m26.322s,901
May26_2020-16,login3,62,366.92,266,31.6,117,619,0m0.003s,0m24.021s,901
May26_2020-17,login3,53,365.12,241,36.9,120,747,0m0.003s,0m24.558s,901
May26_2020-18,login3,51,364.78,239,63.1,128,727,0m0.003s,0m23.883s,902
May26_2020-19,login3,47,364.38,238,15.8,130,659,0m0.003s,0m23.737s,902
May26_2020-20,login3,44,363.42,218,21.1,81,609,0m0.004s,0m24.044s,902
May26_2020-21,login3,39,362.89,209,26.3,93,540,0m0.003s,0m23.862s,902
May26_2020-22,login3,44,362.99,219,21.1,96,566,0m0.003s,0m23.907s,902
May26_2020-23,login3,45,361.78,217,127.8,75,565,0m0.003s,0m23.615s,901
May29_2020-00,login1,53,400.26,434,52.7,107,608,0m0.003s,0m23.808s,829
May29_2020-01,login1,51,393.34,428,68.6,104,590,0m0.003s,0m24.091s,830
May29_2020-02,login1,49,393.63,424,55.0,95,550,0m0.003s,0m23.873s,830
May29_2020-03,login1,51,394.62,437,79.1,80,535,0m0.003s,0m24.105s,830
May29_2020-04,login1,51,394.73,444,45.0,81,521,0m0.003s,0m23.845s,830
May29_2020-05,login1,47,393.02,417,52.8,84,510,0m0.003s,0m23.865s,830
May29_2020-06,login1,45,392.95,411,50.0,79,484,0m0.003s,0m23.835s,829
May29_2020-07,login1,47,394.17,421,52.8,80,465,0m0.003s,0m23.789s,830
May29_2020-08,login1,53,395.11,471,385.0,76,463,0m0.003s,0m24.571s,830
May29_2020-09,login1,53,397.2,443,60.0,85,482,0m0.003s,0m23.778s,912
May29_2020-10,login1,55,415.93,435,75.0,85,473,0m0.003s,0m24.265s,912
May29_2020-11,login1,64,419.32,476,160.0,89,490,0m0.003s,0m24.184s,911
May29_2020-12,login1,72,423.08,494,50.0,98,539,0m0.003s,0m23.753s,911
May29_2020-13,login1,70,429.45,560,1260.7,149,567,0m0.006s,0m25.315s,911
May29_2020-14,login1,70,427.26,488,55.0,133,620,0m0.003s,0m23.813s,911
May29_2020-15,login1,77,442.48,596,1761.6,139,595,0m0.004s,0m24.714s,912
May29_2020-16,login1,83,456.26,524,235.0,131,783,0m0.003s,0m23.765s,911
May29_2020-17,login1,79,439.44,535,140.0,100,782,0m0.003s,0m23.799s,911
May29_2020-18,login1,73,439.74,534,238.1,81,738,0m0.003s,0m24.182s,910
May29_2020-19,login1,72,439.91,552,305.0,89,600,0m0.004s,0m24.979s,910
May29_2020-20,login1,63,447.58,523,1040.0,76,624,0m0.004s,0m23.854s,910
May29_2020-21,login1,63,443.96,512,155.0,79,627,0m0.003s,0m23.859s,911
May29_2020-22,login1,58,448.38,496,150.0,86,619,0m0.003s,0m23.955s,910
May29_2020-23,login1,55,444.07,479,40.0,106,607,0m0.003s,0m23.923s,910
May25_2020-00,login1,44,411.3,340,858.1,121,622,0m0.003s,0m23.803s,554
May25_2020-01,login1,42,411.69,307,58.1,144,629,0m0.003s,0m25.215s,555
May25_2020-02,login1,42,414.19,312,47.5,127,607,0m0.003s,0m23.752s,556
May25_2020-03,login1,43,414.83,381,800.0,131,591,0m0.004s,0m32.662s,556
May25_2020-04,login1,40,415.32,303,137.0,122,573,0m0.003s,0m23.804s,555
May25_2020-05,login1,38,413.11,284,15.8,130,550,0m0.003s,0m23.988s,556
May25_2020-06,login1,40,413.8,289,21.0,138,519,0m0.003s,0m28.100s,556
May25_2020-07,login1,40,413.65,291,26.3,141,510,0m0.003s,0m23.830s,556
May25_2020-08,login1,43,413.82,302,42.3,134,492,0m0.003s,0m23.793s,918
May25_2020-09,login1,45,414.68,305,36.9,128,502,0m0.003s,0m23.829s,918
May25_2020-10,login1,44,419.32,312,145.0,104,540,0m0.003s,0m23.723s,918
May25_2020-11,login1,44,420.16,303,31.7,104,571,0m0.003s,0m23.761s,917
May25_2020-12,login1,50,421.36,327,73.9,104,651,0m0.003s,0m23.562s,918
May25_2020-13,login1,55,422.49,327,80.0,132,722,0m0.003s,0m23.710s,918
May25_2020-14,login1,53,422.23,328,40.0,106,899,0m0.003s,0m24.258s,918
May25_2020-15,login1,57,424.5,327,42.3,102,938,0m0.003s,0m23.848s,918
May25_2020-16,login1,58,425.52,332,31.7,93,751,0m0.003s,0m25.407s,918
May25_2020-17,login1,56,426.75,346,430.0,89,581,0m0.003s,0m23.904s,917
May25_2020-18,login1,51,424.8,315,30.0,97,630,0m0.003s,0m23.852s,918
May25_2020-19,login1,47,424.11,311,37.0,99,639,0m0.003s,0m23.755s,918
May25_2020-20,login1,44,423.39,293,37.0,122,589,0m0.003s,0m23.748s,918
May25_2020-21,login1,49,424.17,310,40.0,137,553,0m0.003s,0m23.736s,918
May25_2020-22,login1,47,427.94,303,37.0,126,554,0m0.003s,0m23.741s,918
May25_2020-23,login1,47,428.61,307,47.5,102,534,0m0.003s,0m24.401s,918
May09_2020-00,login3,39,526.43,1182,45.3,76,682,0m0.003s,0m23.808s,902
May09_2020-01,login3,39,523.57,1181,49.8,116,795,0m0.003s,0m23.786s,904
May09_2020-02,login3,39,523.57,1181,27.2,101,759,0m0.003s,0m23.819s,905
May09_2020-03,login3,39,523.61,1181,31.8,82,717,0m0.003s,0m23.785s,905
May09_2020-04,login3,39,523.55,1180,54.3,80,682,0m0.006s,0m23.767s,905
May09_2020-05,login3,38,523.12,1177,40.8,76,669,0m0.003s,0m23.807s,904
May09_2020-06,login3,38,523.14,1177,45.3,96,643,0m0.003s,0m23.918s,904
May09_2020-07,login3,38,523.14,1177,54.3,90,640,0m0.003s,0m23.950s,905
May09_2020-08,login3,39,523.29,1180,58.8,92,637,0m0.003s,0m23.951s,905
May09_2020-09,login3,39,523.29,1180,40.8,100,644,0m0.003s,0m23.768s,904
May09_2020-10,login3,39,523.29,1179,49.7,116,679,0m0.003s,0m23.821s,904
May09_2020-11,login3,38,523.02,1176,38.2,93,627,0m0.003s,0m23.869s,903
May09_2020-12,login3,38,523.29,1176,72.3,50,524,0m0.003s,0m23.788s,903
May09_2020-13,login3,38,523.61,1178,54.4,64,560,0m0.003s,3m38.782s,903
May09_2020-14,login3,39,526.08,1178,90.5,85,711,0m0.003s,0m23.835s,903
May09_2020-15,login3,38,525.9,1174,38.2,61,663,0m0.003s,0m24.145s,903
May09_2020-16,login3,38,526.26,1174,63.3,43,468,0m0.003s,0m23.759s,903
May09_2020-17,login3,37,526.11,1172,54.3,26,443,0m0.003s,0m23.824s,903
May09_2020-18,login3,37,526.15,1173,58.8,24,461,0m0.003s,0m24.413s,902
May09_2020-19,login3,36,526.02,1171,31.8,22,487,0m0.003s,0m23.826s,902
May09_2020-20,login3,35,526.0,1168,31.8,44,471,0m0.003s,0m23.782s,902
May09_2020-21,login3,35,525.76,1166,36.3,42,451,0m0.003s,0m23.823s,902
May09_2020-22,login3,34,525.63,1164,49.9,34,580,0m0.003s,0m23.863s,901
May09_2020-23,login3,34,525.75,1162,54.3,66,613,0m0.003s,0m23.622s,900
May04_2020-00,login5,26,474.22,298,31.6,49,419,0m0.003s,0m23.761s,900
May04_2020-01,login5,26,474.3,298,31.6,59,369,0m0.003s,0m25.919s,900
May04_2020-02,login5,26,474.19,298,36.8,97,356,0m0.003s,0m23.908s,900
May04_2020-03,login5,26,474.33,296,21.1,75,348,0m0.003s,0m23.755s,900
May04_2020-04,login5,26,474.21,299,26.4,54,325,0m0.003s,0m24.125s,899
May04_2020-05,login5,26,474.22,297,26.4,44,317,0m0.003s,0m23.758s,899
May04_2020-06,login5,25,474.03,292,21.1,85,365,0m0.003s,0m23.753s,900
May04_2020-07,login5,25,474.04,292,15.8,66,326,0m0.003s,0m23.779s,900
May04_2020-08,login5,26,474.1,300,21.1,53,302,0m0.003s,0m23.818s,899
May04_2020-09,login5,26,474.3,299,26.4,53,339,0m0.003s,0m23.789s,899
May04_2020-10,login5,26,474.36,299,47.4,87,387,0m0.003s,0m23.735s,899
May04_2020-11,login5,26,474.36,298,26.4,104,437,0m0.003s,0m24.170s,900
May04_2020-12,login5,26,474.43,296,21.1,104,465,0m0.003s,0m23.773s,899
May04_2020-13,login5,25,474.55,293,21.1,114,509,0m0.003s,0m23.725s,899
May04_2020-14,login5,25,474.53,291,15.8,124,628,0m0.003s,0m23.701s,902
May04_2020-15,login5,25,474.52,293,26.4,131,729,0m0.003s,0m23.716s,901
May04_2020-16,login5,25,475.49,291,26.4,126,744,0m0.003s,0m23.754s,903
May04_2020-17,login5,25,476.56,309,21.1,112,687,0m0.003s,0m23.781s,903
May04_2020-18,login5,25,476.64,291,21.1,86,620,0m0.003s,0m23.735s,903
May04_2020-19,login5,23,476.2,287,26.4,58,592,0m0.003s,0m23.955s,900
May04_2020-20,login5,22,475.8,285,26.3,37,623,0m0.003s,0m23.855s,902
May04_2020-21,login5,22,475.8,285,21.1,112,576,0m0.003s,0m23.752s,902
May04_2020-22,login5,22,475.81,285,21.1,114,599,0m0.003s,0m23.711s,902
May04_2020-23,login5,22,475.81,284,15.8,100,590,0m0.003s,0m23.815s,902
May01_2020-00,login5,28,447.03,316,31.7,70,619,0m0.003s,0m23.964s,897
May01_2020-01,login5,29,442.8,317,26.3,91,605,0m0.003s,0m25.323s,895
May01_2020-02,login5,28,442.32,312,15.8,67,584,0m0.003s,0m23.815s,896
May01_2020-03,login5,25,442.77,306,40.0,51,538,0m0.003s,0m23.898s,896
May01_2020-04,login5,26,445.13,307,21.1,46,520,0m0.003s,0m23.612s,897
May01_2020-05,login5,26,447.51,307,26.4,54,506,0m0.003s,0m23.810s,897
May01_2020-06,login5,25,449.69,305,31.6,48,484,0m0.003s,0m23.616s,898
May01_2020-07,login5,24,449.31,303,21.1,42,465,0m0.003s,0m23.558s,898
May01_2020-08,login5,25,449.48,307,21.1,43,508,0m0.003s,0m23.780s,899
May01_2020-09,login5,27,449.19,297,26.4,42,622,0m0.003s,0m23.706s,896
May01_2020-10,login5,35,454.84,317,21.1,43,633,0m0.003s,0m23.803s,897
May01_2020-11,login5,39,455.46,334,35.0,45,643,0m0.003s,0m24.557s,897
May01_2020-12,login5,41,455.95,334,15.8,44,669,0m0.003s,0m23.812s,898
May01_2020-13,login5,47,457.22,354,25.0,37,714,0m0.003s,0m25.741s,899
May01_2020-14,login5,49,459.5,356,47.5,38,699,0m0.003s,0m23.763s,899
May01_2020-15,login5,45,463.82,342,121.1,85,691,0m0.003s,0m24.092s,900
May01_2020-16,login5,43,463.61,334,15.8,102,673,0m0.003s,0m23.805s,900
May01_2020-17,login5,44,476.92,341,21.1,99,640,0m0.003s,0m23.748s,900
May01_2020-18,login5,45,480.8,345,15.8,96,623,0m0.003s,0m23.833s,900
May01_2020-19,login5,39,476.99,344,280.0,96,567,0m0.003s,0m23.924s,900
May01_2020-20,login5,41,474.23,334,30.0,91,545,0m0.003s,0m23.942s,901
May01_2020-21,login5,42,474.66,340,20.0,99,548,0m0.003s,0m23.781s,901
May01_2020-22,login5,40,474.88,337,21.1,98,541,0m0.003s,0m23.701s,901
May01_2020-23,login5,41,475.9,335,31.7,127,714,0m0.003s,0m23.816s,901
May06_2020-00,login1,68,494.97,812,862.0,136,705,0m0.003s,0m24.124s,918
May06_2020-01,login1,66,492.67,814,1209.0,109,671,0m0.005s,0m24.030s,918
May06_2020-02,login1,62,491.22,740,33.4,101,531,0m0.003s,0m23.820s,917
May06_2020-03,login1,57,491.22,740,123.8,91,537,0m0.003s,0m23.899s,917
May06_2020-04,login1,57,491.69,734,145.0,97,622,0m0.003s,0m23.839s,917
May06_2020-05,login1,57,492.03,720,38.1,102,523,0m0.003s,0m23.834s,917
May06_2020-06,login1,57,492.09,722,125.0,129,581,0m0.003s,0m23.786s,917
May06_2020-07,login1,56,492.75,721,25.0,121,549,0m0.003s,0m23.741s,917
May06_2020-08,login1,60,505.34,803,1933.6,84,636,0m0.006s,0m23.859s,917
May06_2020-09,login1,62,505.48,732,228.6,62,611,0m0.003s,0m24.017s,917
May06_2020-10,login1,67,501.95,769,176.3,50,653,0m0.003s,0m24.336s,917
May06_2020-11,login1,70,499.07,786,157.1,43,791,0m0.003s,0m23.892s,917
May06_2020-12,login1,80,502.26,777,133.4,168,814,0m0.003s,6m41.957s,917
May06_2020-13,login1,82,506.04,1091,1943.8,175,816,0m0.003s,0m23.978s,917
May06_2020-14,login1,85,500.9,863,704.9,126,811,0m0.003s,0m24.092s,918
May06_2020-15,login1,84,495.35,822,90.5,100,805,0m0.003s,4m45.625s,917
May06_2020-16,login1,80,495.73,818,128.6,120,778,0m0.003s,0m23.701s,918
May06_2020-17,login1,80,496.83,807,157.2,144,810,0m0.003s,0m23.834s,918
May06_2020-18,login1,79,506.21,805,209.7,91,701,0m0.003s,0m23.801s,917
May06_2020-19,login1,78,493.56,780,66.7,75,641,0m0.003s,0m24.828s,918
May06_2020-20,login1,72,495.33,760,19.0,72,747,0m0.003s,0m23.946s,918
May06_2020-21,login1,68,499.79,753,35.0,112,701,0m0.003s,0m23.856s,918
May06_2020-22,login1,65,509.49,1269,581.2,90,680,0m0.004s,0m26.149s,919
May06_2020-23,login1,60,508.38,763,419.0,90,768,0m0.003s,0m24.414s,919
May21_2020-00,login3,34,233.17,175,238.9,118,700,0m0.003s,0m24.193s,903
May21_2020-01,login3,27,233.45,155,88.9,111,696,0m0.003s,0m23.566s,903
May21_2020-02,login3,24,232.58,146,63.2,106,655,0m0.003s,0m24.073s,904
May21_2020-03,login3,24,233.03,145,1920.9,72,607,0m0.003s,0m23.943s,904
May21_2020-04,login3,23,232.41,136,84.2,46,536,0m0.003s,0m24.020s,903
May21_2020-05,login3,23,232.62,135,136.8,30,493,0m0.003s,0m23.721s,903
May21_2020-06,login3,21,232.24,131,78.9,58,487,0m0.003s,0m23.924s,903
May21_2020-07,login3,20,232.16,129,100.0,52,488,0m0.005s,0m24.208s,903
May21_2020-08,login3,20,230.94,129,147.4,79,572,0m0.003s,0m24.104s,903
May21_2020-09,login3,19,230.81,127,77.8,73,614,0m0.003s,0m23.812s,903
May21_2020-10,login3,19,230.87,125,21.1,105,684,0m0.003s,0m23.997s,902
May21_2020-11,login3,25,232.49,139,16.7,90,695,0m0.003s,0m23.803s,904
May21_2020-12,login3,26,234.63,145,131.6,116,772,0m0.003s,0m23.896s,904
May21_2020-13,login3,27,239.65,179,1044.6,119,735,0m0.005s,0m26.895s,906
May21_2020-14,login3,24,235.89,135,105.5,106,847,0m0.003s,0m23.994s,905
May21_2020-15,login3,24,236.1,136,116.8,96,806,0m0.003s,0m25.464s,905
May21_2020-16,login3,27,241.53,156,133.3,80,867,0m0.004s,0m24.459s,904
May21_2020-17,login3,26,238.81,148,94.5,96,927,0m0.003s,0m23.987s,904
May21_2020-18,login3,27,239.5,155,47.4,91,940,0m0.003s,0m23.779s,904
May21_2020-19,login3,26,240.89,148,50.0,131,950,0m0.003s,0m24.229s,904
May21_2020-20,login3,26,241.78,146,77.8,146,942,0m0.004s,0m25.705s,905
May21_2020-21,login3,29,242.72,154,160.0,140,854,0m0.003s,0m23.736s,907
May21_2020-22,login3,32,243.16,155,16.7,132,799,0m0.003s,0m23.728s,907
May21_2020-23,login3,35,244.05,154,16.7,121,823,0m0.003s,0m23.989s,908
May31_2020-00,login3,41,394.01,216,15.8,64,452,0m0.003s,0m23.762s,901
May31_2020-01,login3,43,417.01,219,115.8,64,446,0m0.003s,0m24.073s,900
May31_2020-02,login3,40,395.78,207,21.1,70,437,0m0.003s,0m23.667s,901
May31_2020-03,login3,39,412.02,209,105.2,66,406,0m0.003s,0m23.893s,900
May31_2020-04,login3,39,402.06,209,16.7,63,396,0m0.003s,0m23.831s,903
May31_2020-05,login3,41,404.46,234,21.1,54,377,0m0.003s,0m24.065s,903
May31_2020-06,login3,40,404.25,226,26.3,48,362,0m0.003s,0m25.213s,903
May31_2020-07,login3,40,404.01,223,27.8,46,341,0m0.003s,0m23.874s,903
May31_2020-08,login3,40,403.81,225,33.4,78,352,0m0.003s,0m24.404s,904
May31_2020-09,login3,40,404.23,226,21.1,103,403,0m0.003s,0m23.574s,905
May31_2020-10,login3,41,402.04,205,15.8,107,413,0m0.003s,0m23.544s,904
May31_2020-11,login3,43,404.41,215,16.7,122,435,0m0.003s,0m23.954s,904
May31_2020-12,login3,42,404.8,211,21.1,109,441,0m0.003s,0m23.724s,904
May31_2020-13,login3,45,406.19,216,15.8,135,441,0m0.003s,0m23.748s,904
May31_2020-14,login3,45,406.24,216,15.8,127,462,0m0.003s,0m23.821s,904
May31_2020-15,login3,49,401.54,225,15.8,151,451,0m0.003s,0m24.118s,901
May31_2020-16,login3,52,403.7,229,26.3,128,454,0m0.003s,0m23.756s,901
May31_2020-17,login3,50,403.54,225,21.1,134,440,0m0.003s,0m23.817s,900
May31_2020-18,login3,48,404.48,226,15.8,107,406,0m0.003s,0m25.072s,900
May31_2020-19,login3,50,404.74,228,26.3,100,412,0m0.003s,0m23.550s,899
May31_2020-20,login3,51,406.0,230,21.1,104,381,0m0.003s,0m23.708s,901
May31_2020-21,login3,51,406.03,230,15.8,100,416,0m0.003s,0m23.717s,900
May31_2020-22,login3,52,416.52,237,115.8,106,511,0m0.003s,0m23.833s,900
May31_2020-23,login3,49,416.16,236,126.3,113,518,0m0.003s,0m23.846s,900
May29_2020-00,login3,46,332.46,230,21.1,107,608,0m0.003s,0m24.917s,903
May29_2020-01,login3,43,340.46,283,730.0,105,594,0m0.004s,0m26.662s,903
May29_2020-02,login3,42,345.54,232,115.8,92,550,0m0.003s,0m23.688s,904
May29_2020-03,login3,40,331.97,222,15.8,79,532,0m0.003s,0m24.747s,904
May29_2020-04,login3,37,332.17,221,136.8,80,522,0m0.003s,0m24.423s,904
May29_2020-05,login3,36,332.27,219,252.5,84,511,0m0.003s,0m23.880s,904
May29_2020-06,login3,34,331.88,212,266.8,80,486,0m0.003s,0m23.824s,903
May29_2020-07,login3,32,331.36,208,242.1,81,467,0m0.003s,0m24.052s,903
May29_2020-08,login3,32,330.81,199,115.8,77,459,0m0.003s,0m23.723s,904
May29_2020-09,login3,33,329.39,196,42.1,84,484,0m0.003s,0m23.814s,904
May29_2020-10,login3,39,330.27,210,15.8,86,472,0m0.003s,0m23.933s,904
