date-hour,login-node,wusers,memory-used,running-process,cpu_usage %,running-jobs,total-jobs,time-to-ls,time-for-1G,df-usage
Nov09_2020-06,login4,49,438.96,404,63.2,98,840,0m0.005s,0m3.869s,700
Nov09_2020-07,login4,52,439.47,404,21.1,130,841,0m0.005s,0m3.891s,700
Nov09_2020-08,login4,51,439.15,401,15.0,137,844,0m0.005s,0m3.882s,876
Nov09_2020-09,login4,62,451.67,437,1710.1,150,1015,0m0.006s,0m4.390s,879
Nov09_2020-10,login4,63,452.32,439,21.1,152,1073,0m0.005s,0m3.897s,876
Nov09_2020-11,login4,70,454.13,450,30.0,110,911,0m0.006s,0m5.319s,876
Nov09_2020-12,login4,72,455.26,465,235.0,98,813,0m0.005s,0m5.714s,877
Nov09_2020-13,login4,80,456.4,478,25.0,110,1074,0m0.005s,0m3.888s,878
Nov09_2020-14,login4,82,447.42,471,35.0,119,1029,0m0.005s,0m3.948s,878
Nov09_2020-15,login4,81,459.52,479,428.4,122,1131,0m0.005s,0m3.952s,879
Nov09_2020-16,login4,74,458.57,448,55.0,172,1193,0m0.005s,0m3.946s,880
Nov09_2020-17,login4,72,459.21,450,52.7,164,1152,0m0.005s,0m3.944s,880
Nov09_2020-18,login4,71,460.05,472,719.1,188,1066,0m0.010s,0m4.011s,881
Nov09_2020-19,login4,70,459.16,431,35.0,96,1080,0m0.005s,0m3.936s,881
Nov09_2020-20,login4,66,459.87,430,50.0,92,1332,0m0.005s,0m3.976s,880
Nov09_2020-21,login4,62,459.0,418,26.3,129,1298,0m0.005s,0m3.892s,881
Nov09_2020-22,login4,61,456.69,424,65.0,174,1332,0m0.005s,0m4.048s,881
Nov09_2020-23,login4,57,459.0,419,140.0,207,1325,0m0.006s,0m3.858s,881
Nov14_2020-00,login3,35,482.49,338,15.8,130,873,0m0.005s,0m3.892s,882
Nov14_2020-01,login3,35,483.43,346,221.1,45,892,0m0.005s,0m3.854s,882
Nov14_2020-02,login3,34,482.36,341,21.1,43,783,0m0.005s,0m3.860s,882
Nov14_2020-03,login3,34,482.36,339,20.0,41,769,0m0.005s,0m3.865s,882
Nov14_2020-04,login3,34,482.4,341,26.4,36,652,0m0.005s,0m3.889s,883
Nov14_2020-05,login3,33,482.12,337,26.3,40,664,0m0.005s,0m3.880s,884
Nov14_2020-06,login3,33,482.14,339,21.1,42,662,0m0.005s,0m3.866s,884
Nov14_2020-07,login3,32,482.41,337,21.1,39,667,0m0.005s,0m3.948s,884
Nov14_2020-08,login3,31,482.39,332,15.8,36,640,0m0.005s,0m3.883s,881
Nov14_2020-09,login3,31,482.75,332,15.8,35,626,0m0.005s,0m3.888s,882
Nov14_2020-10,login3,30,482.53,330,21.1,37,623,0m0.005s,0m3.888s,882
Nov14_2020-11,login3,29,482.34,330,15.8,42,621,0m0.005s,0m3.889s,882
Nov14_2020-12,login3,29,482.35,331,21.1,43,613,0m0.005s,0m3.847s,881
Nov14_2020-13,login3,29,482.35,328,21.1,53,703,0m0.005s,0m3.865s,881
Nov14_2020-14,login3,29,482.35,329,10.5,132,697,0m0.007s,0m3.978s,881
Nov14_2020-15,login3,28,481.91,325,15.0,126,725,0m0.005s,0m4.015s,880
Nov14_2020-16,login3,29,481.98,329,26.4,55,667,0m0.005s,0m3.872s,880
Nov14_2020-17,login3,28,481.64,325,26.3,136,681,0m0.006s,0m3.891s,880
Nov14_2020-18,login3,27,481.44,324,15.8,68,687,0m0.005s,0m3.877s,880
Nov14_2020-19,login3,29,481.74,324,21.1,46,607,0m0.005s,0m3.883s,881
Nov14_2020-20,login3,29,482.53,323,21.1,46,588,0m0.005s,0m3.897s,881
Nov14_2020-21,login3,28,482.4,320,21.1,45,587,0m0.005s,0m4.009s,880
Nov14_2020-22,login3,29,483.41,330,121.1,45,585,0m0.005s,0m3.910s,880
Nov14_2020-23,login3,26,482.05,316,10.5,49,591,0m0.005s,0m3.876s,880
Nov09_2020-00,login5,44,448.71,311,21.1,49,553,0m0.005s,0m3.893s,875
Nov09_2020-01,login5,47,449.54,317,26.3,43,929,0m0.005s,0m3.858s,876
Nov09_2020-02,login5,46,449.75,315,21.1,76,914,0m0.005s,0m3.902s,782
Nov09_2020-03,login5,42,449.4,305,21.1,90,906,0m0.005s,0m3.992s,782
Nov09_2020-04,login5,41,449.11,305,121.1,93,884,0m0.005s,0m3.881s,782
Nov09_2020-05,login5,43,449.41,307,21.1,83,899,0m0.005s,0m3.877s,782
Nov09_2020-06,login5,41,451.33,310,70.0,97,849,0m0.005s,0m4.793s,783
Nov09_2020-07,login5,42,449.66,332,121.1,116,837,0m0.005s,0m3.887s,782
Nov09_2020-08,login5,43,449.7,336,26.4,127,848,0m0.005s,0m4.102s,876
Nov09_2020-09,login5,53,451.35,366,36.8,144,916,0m0.005s,0m3.868s,876
Nov09_2020-10,login5,53,453.59,374,21.1,165,1078,0m0.005s,0m3.926s,876
Nov09_2020-11,login5,60,461.81,388,20.0,125,933,0m0.005s,0m4.072s,877
Nov09_2020-12,login5,66,464.47,410,21.1,101,828,0m0.005s,0m3.919s,878
Nov09_2020-13,login5,68,471.86,401,15.8,93,1075,0m0.005s,0m4.258s,878
Nov09_2020-14,login5,75,481.69,429,25.0,121,1028,0m0.005s,0m3.959s,879
Nov09_2020-15,login5,76,492.41,441,25.0,115,1151,0m0.005s,0m3.953s,879
Nov09_2020-16,login5,73,498.34,411,15.8,160,1175,0m0.007s,0m4.080s,700
Nov09_2020-17,login5,66,493.67,382,35.0,163,1175,0m0.005s,0m3.937s,700
Nov09_2020-18,login5,65,421.91,380,121.1,185,1056,0m0.005s,0m5.558s,700
Nov09_2020-19,login5,62,421.45,374,126.4,102,984,0m0.005s,0m4.081s,701
Nov09_2020-20,login5,59,421.18,361,40.0,93,1348,0m0.005s,0m4.412s,700
Nov09_2020-21,login5,58,422.26,366,26.4,105,1287,0m0.005s,0m3.882s,701
Nov09_2020-22,login5,58,425.48,389,125.0,159,1342,0m0.005s,0m4.051s,701
Nov09_2020-23,login5,58,426.39,400,115.0,201,1324,0m0.006s,0m3.950s,701
Nov21_2020-00,login4,73,459.65,777,23.8,93,725,0m0.006s,0m3.983s,636
Nov21_2020-01,login4,71,459.57,771,128.5,89,699,0m0.006s,0m4.157s,637
Nov21_2020-02,login4,70,459.12,768,95.3,85,729,0m0.015s,0m4.686s,637
Nov21_2020-03,login4,66,458.35,754,118.1,74,734,0m0.006s,0m4.586s,638
Nov21_2020-04,login4,63,457.73,744,66.7,61,698,0m0.006s,0m3.948s,635
Nov21_2020-05,login4,63,457.61,744,47.6,46,671,0m0.006s,0m4.021s,636
Nov21_2020-06,login4,61,457.44,739,81.0,49,658,0m0.006s,0m4.223s,636
Nov21_2020-07,login4,60,457.57,757,234.8,63,647,0m0.006s,0m4.085s,637
Nov21_2020-08,login4,61,457.61,759,235.0,51,628,0m0.007s,0m4.019s,637
Nov21_2020-09,login4,60,457.69,752,209.6,66,718,0m0.006s,0m3.965s,637
Nov21_2020-10,login4,59,458.3,772,199.9,68,817,0m0.006s,0m4.102s,638
Nov21_2020-11,login4,60,457.97,758,171.6,78,910,0m0.006s,0m4.171s,637
Nov21_2020-12,login4,61,458.07,748,85.0,64,700,0m0.006s,0m4.268s,637
Nov21_2020-13,login4,61,458.25,748,138.1,116,790,0m0.006s,0m4.048s,637
Nov21_2020-14,login4,62,458.18,754,105.0,59,737,0m0.006s,0m3.910s,637
Nov21_2020-15,login4,67,459.5,770,213.7,68,642,0m0.006s,0m3.933s,636
Nov21_2020-16,login4,66,459.5,770,104.6,67,632,0m0.006s,0m3.995s,634
Nov21_2020-17,login4,64,458.91,764,104.8,116,789,0m0.006s,0m3.936s,635
Nov21_2020-18,login4,65,459.11,774,75.0,95,792,0m0.006s,0m3.947s,636
Nov21_2020-19,login4,66,458.83,739,80.0,66,665,0m0.006s,0m3.984s,636
Nov21_2020-20,login4,66,458.79,740,25.0,73,637,0m0.006s,0m3.990s,635
Nov21_2020-21,login4,65,458.69,737,65.0,78,625,0m0.006s,0m4.244s,635
Nov21_2020-22,login4,61,458.2,712,65.0,158,738,0m0.006s,0m4.636s,636
Nov21_2020-23,login4,57,457.25,699,50.0,91,778,0m0.006s,0m4.023s,636
Nov24_2020-00,login4,66,489.57,743,123.7,132,856,0m0.006s,0m4.005s,503
Nov24_2020-01,login4,66,490.63,755,209.5,21,825,0m0.006s,0m3.896s,503
Nov24_2020-02,login4,65,490.2,749,190.4,22,729,0m0.006s,0m3.932s,503
Nov24_2020-03,login4,62,489.52,738,25.0,30,787,0m0.006s,4m6.614s,503
Nov24_2020-04,login4,62,489.59,737,145.0,31,752,0m0.006s,0m4.453s,503
Nov24_2020-05,login4,59,490.72,736,235.0,31,771,0m0.006s,0m4.253s,503
Nov24_2020-06,login4,60,490.41,732,138.1,47,757,0m0.006s,0m3.890s,504
Nov24_2020-07,login4,56,490.4,717,85.0,15,773,0m0.006s,0m3.921s,508
Nov24_2020-20,login4,3,39.03,17,16.7,30,716,0m0.003s,0m4.745s,327
Nov24_2020-21,login4,8,42.12,71,11.1,76,765,0m0.003s,0m3.842s,412
Nov24_2020-22,login4,9,42.74,70,22.2,74,801,0m0.003s,0m3.862s,412
Nov24_2020-23,login4,12,46.42,73,11.1,78,777,0m0.004s,0m3.859s,412
Nov06_2020-00,login2,60,456.65,319,21.1,94,892,0m0.005s,0m3.945s,877
Nov06_2020-01,login2,60,457.48,318,10.5,95,875,0m0.005s,0m3.883s,878
Nov06_2020-02,login2,58,456.99,314,26.4,72,846,0m0.005s,0m3.882s,878
Nov06_2020-03,login2,53,456.08,296,21.1,49,869,0m0.005s,0m3.867s,878
Nov06_2020-04,login2,55,456.37,300,21.1,59,832,0m0.005s,0m3.907s,877
Nov06_2020-05,login2,56,456.53,299,21.1,60,834,0m0.005s,0m3.878s,877
Nov06_2020-06,login2,54,456.58,298,21.1,61,825,0m0.005s,0m3.875s,877
Nov06_2020-07,login2,54,457.08,300,25.0,59,802,0m0.005s,0m3.909s,877
Nov06_2020-08,login2,55,460.9,305,15.8,60,977,0m0.005s,0m3.892s,877
Nov06_2020-09,login2,61,463.47,366,675.0,69,1003,0m0.006s,0m4.066s,877
Nov06_2020-10,login2,64,465.34,335,21.1,75,1028,0m0.005s,0m3.901s,877
Nov06_2020-11,login2,66,467.95,350,505.0,80,1155,0m0.005s,0m3.916s,877
Nov06_2020-12,login2,71,470.56,379,310.0,70,1038,0m0.006s,0m3.927s,877
Nov06_2020-13,login2,74,472.68,378,120.0,87,989,0m0.005s,0m3.887s,878
Nov06_2020-14,login2,70,471.9,359,26.4,83,1020,0m0.005s,0m3.930s,878
Nov06_2020-15,login2,71,473.33,414,275.0,74,1038,0m0.006s,0m3.915s,877
Nov06_2020-16,login2,67,473.79,418,489.5,96,1123,0m0.005s,0m3.870s,877
Nov06_2020-17,login2,70,476.07,389,221.1,115,1225,0m0.006s,0m3.896s,877
Nov06_2020-18,login2,67,474.44,377,42.2,95,1106,0m0.006s,0m4.035s,878
Nov06_2020-19,login2,64,486.61,503,1725.0,90,1000,0m0.006s,0m4.018s,878
Nov06_2020-20,login2,63,473.89,368,55.0,84,1060,0m0.005s,0m3.934s,878
Nov06_2020-21,login2,61,475.88,362,26.3,95,1080,0m0.005s,0m3.902s,879
Nov06_2020-22,login2,59,474.98,332,47.4,91,1062,0m0.005s,0m3.861s,879
Nov06_2020-23,login2,55,475.28,320,21.1,92,1015,0m0.005s,0m3.900s,879
Nov23_2020-00,login4,63,471.98,713,166.6,145,799,0m0.006s,0m4.201s,885
Nov23_2020-01,login4,63,458.68,712,147.6,85,773,0m0.006s,0m4.055s,885
Nov23_2020-02,login4,61,445.28,711,55.0,60,656,0m0.006s,0m4.121s,885
Nov23_2020-03,login4,59,444.59,705,115.0,60,684,0m0.006s,0m4.091s,885
Nov23_2020-04,login4,57,444.62,699,80.9,59,709,0m0.006s,0m3.980s,885
Nov23_2020-05,login4,59,445.1,700,52.4,62,693,0m0.006s,0m4.154s,885
Nov23_2020-06,login4,58,444.89,697,55.0,61,667,0m0.006s,0m3.946s,885
Nov23_2020-07,login4,57,444.16,691,55.0,60,684,0m0.006s,0m3.922s,884
Nov23_2020-08,login4,63,446.3,715,238.1,75,720,0m0.006s,0m3.933s,885
Nov23_2020-09,login4,69,448.25,751,600.0,90,835,0m0.006s,0m3.913s,885
Nov23_2020-10,login4,71,449.63,743,119.0,96,870,0m0.006s,0m3.919s,885
Nov23_2020-11,login4,77,464.01,766,23.8,79,962,0m0.006s,0m3.870s,571
Nov23_2020-12,login4,86,464.19,806,130.0,92,1077,0m0.006s,0m3.874s,571
Nov23_2020-13,login4,95,474.74,830,147.7,101,1067,0m0.006s,0m3.894s,574
Nov23_2020-14,login4,94,475.13,826,118.2,112,1069,0m0.006s,0m3.882s,574
Nov23_2020-15,login4,91,476.79,825,342.9,122,997,0m0.006s,0m3.887s,573
Nov23_2020-16,login4,85,482.36,812,23.8,134,1038,0m0.006s,0m3.874s,419
Nov23_2020-17,login4,82,480.2,798,66.6,130,1016,0m0.006s,0m4.015s,419
Nov23_2020-18,login4,80,484.76,787,100.0,108,1152,0m0.006s,0m4.039s,419
Nov23_2020-19,login4,78,487.07,775,25.0,137,1721,0m0.006s,0m3.896s,503
Nov23_2020-20,login4,75,490.73,762,42.8,147,1525,0m0.006s,0m3.919s,503
Nov23_2020-21,login4,76,491.37,757,25.0,88,1167,0m0.006s,0m3.901s,502
Nov23_2020-22,login4,72,490.79,749,20.0,60,967,0m0.006s,0m3.879s,502
Nov23_2020-23,login4,67,489.9,742,33.3,155,891,0m0.006s,0m3.876s,502
Nov02_2020-00,login5,38,464.62,265,21.1,46,516,0m0.005s,0m3.882s,572
Nov02_2020-01,login5,38,464.69,263,26.3,38,500,0m0.005s,0m3.932s,573
Nov02_2020-02,login5,41,465.09,269,26.3,50,511,0m0.005s,0m3.896s,572
Nov02_2020-03,login5,40,465.03,270,26.3,52,513,0m0.005s,0m4.949s,572
Nov02_2020-04,login5,37,464.76,262,22.2,52,501,0m0.005s,0m3.856s,572
Nov02_2020-05,login5,37,464.76,264,26.3,40,488,0m0.005s,0m3.869s,572
Nov02_2020-06,login5,37,465.26,259,26.3,33,475,0m0.005s,0m3.933s,572
Nov02_2020-07,login5,38,467.65,261,22.2,30,430,0m0.005s,0m3.865s,571
Nov02_2020-08,login5,43,469.06,279,115.8,34,457,0m0.005s,0m3.883s,880
Nov02_2020-09,login5,45,468.73,289,115.8,41,554,0m0.005s,0m3.898s,880
Nov02_2020-10,login5,50,476.47,373,1385.0,59,639,0m0.005s,0m4.339s,880
Nov02_2020-11,login5,58,473.06,331,121.1,70,656,0m0.005s,0m3.951s,880
Nov02_2020-12,login5,59,474.1,334,26.3,75,791,0m0.005s,0m3.991s,882
Nov02_2020-13,login5,59,477.74,344,20.0,76,716,0m0.005s,0m3.923s,789
Nov02_2020-14,login5,57,474.59,326,147.4,79,708,0m0.005s,0m3.929s,707
Nov02_2020-15,login5,54,477.56,331,375.0,75,756,0m0.005s,0m3.896s,706
Nov02_2020-16,login5,50,476.73,308,42.2,76,770,0m0.005s,0m3.905s,706
Nov02_2020-17,login5,58,479.46,319,115.8,122,885,0m0.005s,0m3.925s,882
Nov02_2020-18,login5,60,483.24,404,1100.0,75,807,0m0.005s,0m3.927s,882
Nov02_2020-19,login5,55,479.02,320,25.0,74,731,0m0.005s,0m3.888s,882
Nov02_2020-20,login5,48,478.16,343,336.9,77,821,0m0.005s,0m4.001s,883
Nov02_2020-21,login5,46,469.48,337,331.7,68,959,0m0.005s,0m3.897s,881
Nov02_2020-22,login5,48,469.04,301,242.2,62,965,0m0.005s,0m3.926s,702
Nov02_2020-23,login5,46,468.86,312,231.7,73,908,0m0.005s,0m3.886s,701
Nov04_2020-00,login1,26,488.04,329,26.4,76,808,0m0.004s,0m3.931s,875
Nov04_2020-01,login1,25,488.08,330,21.1,74,776,0m0.004s,0m3.863s,876
Nov04_2020-02,login1,24,488.03,325,20.0,74,768,0m0.004s,0m3.837s,876
Nov04_2020-03,login1,24,488.15,336,121.1,70,743,0m0.004s,0m3.885s,877
Nov04_2020-04,login1,23,488.61,333,115.0,68,742,0m0.004s,0m3.923s,877
Nov04_2020-05,login1,23,488.14,333,121.1,67,874,0m0.004s,0m3.921s,876
Nov04_2020-06,login1,23,488.12,335,15.8,100,802,0m0.005s,0m4.017s,877
Nov04_2020-07,login1,23,488.13,336,52.6,102,942,0m0.004s,0m3.946s,877
Nov04_2020-08,login1,23,488.57,317,10.5,93,908,0m0.004s,0m3.885s,877
Nov04_2020-09,login1,24,488.64,320,21.1,85,875,0m0.004s,0m4.025s,877
Nov04_2020-10,login1,25,489.02,327,25.0,79,839,0m0.004s,0m3.844s,878
Nov04_2020-11,login1,25,489.2,351,26.4,64,808,0m0.004s,0m3.893s,878
Nov04_2020-12,login1,25,489.13,347,21.1,83,835,0m0.004s,0m3.873s,877
Nov04_2020-13,login1,25,489.14,344,21.1,80,849,0m0.004s,0m3.882s,876
Nov04_2020-14,login1,27,493.03,350,31.6,83,870,0m0.004s,0m3.866s,877
Nov04_2020-15,login1,30,495.23,431,195.0,84,997,0m0.004s,0m3.901s,877
Nov04_2020-16,login1,28,493.75,356,21.1,86,955,0m0.004s,0m3.944s,877
Nov04_2020-17,login1,26,493.84,355,21.1,80,910,0m0.004s,0m3.877s,876
Nov04_2020-18,login1,26,494.13,373,31.6,58,895,0m0.004s,0m3.871s,875
Nov04_2020-19,login1,26,494.48,388,184.3,74,1080,0m0.005s,0m3.893s,875
Nov04_2020-20,login1,25,493.67,346,20.0,59,939,0m0.005s,0m3.865s,874
Nov04_2020-21,login1,25,493.98,366,25.0,78,962,0m0.004s,0m3.885s,873
Nov04_2020-22,login1,24,493.89,362,15.0,85,957,0m0.004s,0m3.861s,874
Nov04_2020-23,login1,24,493.89,362,20.0,83,961,0m0.004s,0m3.923s,874
Nov27_2020-00,login1,23,119.49,94,22.3,155,936,0m0.004s,0m3.888s,882
Nov27_2020-01,login1,22,119.49,92,72.2,153,914,0m0.004s,0m3.967s,882
Nov27_2020-02,login1,24,119.78,97,16.7,141,837,0m0.004s,0m3.926s,882
Nov27_2020-03,login1,23,120.24,91,5.3,94,815,0m0.004s,0m3.904s,882
Nov27_2020-04,login1,22,120.11,89,10.5,86,755,0m0.004s,0m3.847s,882
Nov27_2020-05,login1,22,120.15,88,5.6,183,834,0m0.004s,0m3.884s,883
Nov27_2020-06,login1,22,120.31,91,833.3,171,822,0m0.004s,0m3.861s,884
Nov27_2020-07,login1,24,121.53,95,439.0,106,908,0m0.004s,0m4.066s,884
Nov27_2020-08,login1,25,126.12,97,15.8,108,841,0m0.004s,0m4.067s,884
Nov27_2020-09,login1,25,141.41,96,22.2,117,1183,0m0.004s,0m3.891s,884
Nov27_2020-10,login1,26,144.25,118,63.2,135,1085,0m0.004s,0m3.916s,884
Nov27_2020-11,login1,29,161.87,145,2339.2,147,916,0m0.004s,0m3.942s,885
Nov27_2020-12,login1,27,156.91,104,1905.7,171,969,0m0.004s,0m3.914s,885
Nov27_2020-13,login1,28,156.82,106,16.7,87,910,0m0.004s,0m3.880s,885
Nov27_2020-14,login1,32,159.1,113,15.8,108,870,0m0.004s,0m3.902s,885
Nov27_2020-15,login1,32,160.39,112,15.8,125,790,0m0.004s,0m3.888s,885
Nov27_2020-16,login1,33,161.54,117,888.9,146,787,0m0.004s,0m3.961s,886
Nov27_2020-17,login1,32,161.53,116,1263.5,125,778,0m0.004s,0m3.992s,885
Nov27_2020-18,login1,29,161.34,109,16.7,118,1727,0m0.004s,0m3.888s,885
Nov27_2020-19,login1,29,161.48,112,33.4,123,1205,0m0.004s,0m3.882s,883
Nov27_2020-20,login1,29,164.38,112,15.8,124,744,0m0.004s,0m3.899s,883
Nov27_2020-21,login1,29,164.63,111,61.1,180,1140,0m0.004s,0m3.901s,884
Nov27_2020-22,login1,29,167.74,114,15.8,144,884,0m0.004s,0m5.641s,884
Nov27_2020-23,login1,27,167.56,107,1949.8,169,1247,0m0.004s,0m3.960s,883
Nov19_2020-00,login1,35,495.63,430,20.0,192,981,0m0.005s,0m3.918s,793
Nov19_2020-01,login1,32,495.92,431,30.0,176,1051,0m0.005s,0m3.893s,792
Nov19_2020-02,login1,33,496.12,430,21.1,176,980,0m0.005s,0m3.880s,573
Nov19_2020-03,login1,29,495.89,450,79.2,171,1035,0m0.005s,0m4.487s,573
Nov19_2020-04,login1,27,495.68,428,131.6,178,979,0m0.005s,0m4.086s,573
Nov19_2020-05,login1,25,495.31,422,126.4,186,944,0m0.005s,0m3.951s,573
Nov19_2020-06,login1,25,495.25,422,31.7,189,941,0m0.005s,0m3.958s,574
Nov19_2020-07,login1,26,495.63,410,20.0,185,945,0m0.005s,0m3.878s,574
Nov19_2020-08,login1,26,509.02,415,120.0,250,951,0m0.004s,0m3.907s,422
Nov19_2020-09,login1,29,498.35,416,31.6,278,1081,0m0.004s,0m3.899s,421
Nov19_2020-10,login1,31,498.83,422,20.0,284,1154,0m0.004s,0m3.917s,421
Nov19_2020-11,login1,32,500.08,422,26.4,201,1110,0m0.004s,0m3.905s,550
Nov19_2020-12,login1,35,501.8,440,26.3,204,1123,0m0.004s,0m3.931s,633
Nov19_2020-13,login1,31,501.28,431,20.0,268,1261,0m0.004s,0m3.864s,633
Nov19_2020-14,login1,30,501.21,429,21.1,261,1298,0m0.004s,0m3.874s,633
Nov19_2020-15,login1,38,502.6,485,126.4,254,1303,0m0.004s,0m4.595s,633
Nov19_2020-16,login1,37,506.93,456,210.0,154,1298,0m0.004s,0m4.368s,636
Nov19_2020-17,login1,40,506.41,455,45.0,128,1107,0m0.004s,0m3.894s,635
Nov19_2020-18,login1,42,509.12,460,15.8,93,1171,0m0.004s,0m3.951s,634
Nov19_2020-19,login1,40,504.77,465,30.0,122,1031,0m0.004s,0m3.928s,634
Nov19_2020-20,login1,39,492.53,450,15.0,111,1045,0m0.004s,0m3.879s,634
Nov19_2020-21,login1,41,496.24,470,115.0,80,1280,0m0.004s,0m4.022s,634
Nov19_2020-22,login1,37,491.88,461,80.0,91,1071,0m0.004s,0m3.883s,634
Nov19_2020-23,login1,34,492.35,439,130.0,166,1005,0m0.004s,0m3.947s,633
Nov18_2020-00,login3,25,479.21,336,26.3,97,1047,0m0.006s,0m3.896s,883
Nov18_2020-01,login3,24,479.12,332,57.9,91,1044,0m0.005s,0m3.939s,884
Nov18_2020-02,login3,24,479.31,330,15.8,98,993,0m0.005s,0m3.907s,884
Nov18_2020-03,login3,24,479.32,331,21.1,104,968,0m0.005s,0m3.916s,884
Nov18_2020-04,login3,24,479.34,332,22.2,106,959,0m0.005s,0m3.913s,884
Nov18_2020-05,login3,24,479.34,330,22.2,102,939,0m0.005s,0m4.050s,884
