date-hour,login-node,wusers,memory-used,running-process,cpu_usage %,running-jobs,total-jobs,time-to-ls,time-for-1G,df-usage
Mar18_2021-04,login3,34,164.91,194,21.1,113,855,0m0.004s,0m2.374s,894
Mar18_2021-05,login3,32,162.55,173,15.8,161,853,0m0.004s,0m2.347s,893
Mar18_2021-06,login3,31,160.68,172,15.8,151,755,0m0.004s,0m53.744s,893
Mar18_2021-07,login3,29,160.4,165,10.5,101,852,0m0.004s,0m2.338s,893
Mar18_2021-08,login3,29,174.2,167,27.8,93,725,0m0.004s,0m2.374s,893
Mar18_2021-09,login3,29,174.21,162,16.7,93,811,0m0.004s,0m2.338s,893
Mar18_2021-10,login3,35,177.23,202,27.8,68,898,0m0.004s,0m2.567s,892
Mar18_2021-11,login3,47,189.56,242,144.5,63,888,0m0.004s,0m2.380s,894
Mar18_2021-12,login3,53,192.25,285,526.5,129,930,0m0.004s,0m2.379s,894
Mar18_2021-13,login3,51,193.25,267,147.4,151,897,0m0.004s,0m3.892s,895
Mar18_2021-14,login3,50,193.07,232,10.5,140,898,0m0.004s,0m4.173s,893
Mar18_2021-15,login3,56,200.42,283,547.4,149,874,0m0.004s,0m4.342s,894
Mar18_2021-16,login3,54,203.91,251,31.6,202,1215,0m0.004s,0m4.199s,894
Mar18_2021-17,login3,57,206.44,262,21.1,144,1445,0m0.004s,0m4.396s,895
Mar18_2021-18,login3,64,206.68,290,105.2,113,895,0m0.004s,0m4.484s,894
Mar18_2021-19,login3,57,209.47,272,315.8,87,752,0m0.004s,0m2.392s,894
Mar18_2021-20,login3,47,208.3,240,315.8,70,761,0m0.004s,0m2.378s,895
Mar18_2021-21,login3,42,207.83,229,305.2,37,858,0m0.004s,0m2.398s,895
Mar18_2021-22,login3,40,207.27,215,16.7,100,819,0m0.004s,0m2.383s,894
Mar18_2021-23,login3,41,207.69,221,27.8,108,865,0m0.004s,0m2.365s,894
Mar15_2021-00,login2,61,510.28,674,130.0,89,767,0m0.004s,0m2.394s,917
Mar15_2021-01,login2,59,499.49,667,125.0,86,727,0m0.004s,0m2.496s,917
Mar15_2021-02,login2,61,497.54,668,85.0,133,716,0m0.004s,0m2.547s,918
Mar15_2021-03,login2,60,497.16,662,75.0,105,731,0m0.004s,0m2.402s,918
Mar15_2021-04,login2,57,496.64,658,60.0,93,665,0m0.004s,0m2.400s,918
Mar15_2021-05,login2,58,497.95,669,75.0,89,588,0m0.004s,0m2.374s,918
Mar15_2021-06,login2,60,497.48,659,75.0,90,568,0m0.004s,0m2.392s,911
Mar15_2021-07,login2,63,498.32,663,30.0,92,597,0m0.004s,0m2.387s,910
Mar15_2021-08,login2,64,507.21,681,515.0,118,614,0m0.004s,0m2.414s,911
Mar15_2021-09,login2,66,498.89,687,425.0,51,631,0m0.004s,0m2.373s,912
Mar15_2021-10,login2,73,502.16,687,100.0,66,610,0m0.004s,0m2.551s,912
Mar15_2021-11,login2,86,506.02,747,123.9,105,845,0m0.004s,0m2.748s,913
Mar15_2021-12,login2,98,504.12,797,452.4,144,1106,0m0.004s,0m2.405s,913
Mar15_2021-13,login2,100,503.38,851,1287.6,120,875,0m0.008s,0m2.751s,913
Mar15_2021-14,login2,95,501.42,776,71.4,131,852,0m0.004s,0m2.353s,913
Mar15_2021-15,login2,91,499.72,1046,1822.0,140,806,0m0.004s,0m2.411s,914
Mar15_2021-16,login2,81,492.56,754,361.8,128,945,0m0.004s,0m2.424s,914
Mar15_2021-17,login2,86,497.62,745,214.3,150,822,0m0.004s,0m2.439s,915
Mar15_2021-18,login2,86,500.3,736,176.1,103,749,0m0.004s,0m2.449s,914
Mar15_2021-19,login2,81,505.34,735,352.3,118,778,0m0.004s,0m2.375s,914
Mar15_2021-20,login2,80,506.0,708,114.3,138,981,0m0.004s,0m2.373s,915
Mar15_2021-21,login2,77,505.91,681,114.3,49,819,0m0.004s,0m2.385s,915
Mar15_2021-22,login2,76,505.71,678,75.0,40,753,0m0.004s,0m2.382s,915
Mar15_2021-23,login2,77,509.59,704,135.0,44,659,0m0.004s,0m2.404s,914
Mar07_2021-00,login5,36,512.67,512,80.0,71,914,0m0.004s,0m2.383s,905
Mar07_2021-01,login5,36,513.94,505,65.0,111,864,0m0.004s,0m2.381s,905
Mar07_2021-02,login5,36,512.38,502,75.0,87,855,0m0.004s,0m2.418s,905
Mar07_2021-03,login5,36,513.74,523,105.0,55,886,0m0.005s,0m2.437s,905
Mar07_2021-04,login5,38,513.11,506,75.0,98,834,0m0.004s,0m2.369s,905
Mar07_2021-05,login5,38,511.45,506,85.0,81,823,0m0.004s,0m2.474s,905
Mar07_2021-06,login5,38,511.52,504,70.0,85,833,0m0.004s,0m2.373s,905
Mar07_2021-07,login5,38,512.45,506,75.0,97,815,0m0.004s,0m2.475s,905
Mar07_2021-08,login5,37,512.17,504,90.0,81,822,0m0.004s,0m2.371s,905
Mar07_2021-09,login5,38,510.98,506,100.0,51,800,0m0.004s,0m2.402s,904
Mar07_2021-10,login5,40,510.83,510,70.0,63,783,0m0.004s,0m2.384s,904
Mar07_2021-11,login5,41,511.19,515,70.0,49,892,0m0.004s,0m2.378s,905
Mar07_2021-12,login5,42,508.79,516,65.0,178,966,0m0.004s,0m2.405s,905
Mar07_2021-13,login5,44,509.11,522,85.0,161,1027,0m0.004s,0m2.661s,905
Mar07_2021-14,login5,48,509.98,532,100.1,148,1067,0m0.004s,0m2.406s,905
Mar07_2021-15,login5,46,509.79,528,73.7,101,919,0m0.004s,0m2.372s,904
Mar07_2021-16,login5,44,505.42,523,20.0,96,946,0m0.004s,0m2.350s,904
Mar07_2021-17,login5,44,505.68,522,25.0,90,894,0m0.004s,0m2.378s,904
Mar07_2021-18,login5,45,514.45,536,36.9,57,888,0m0.004s,0m2.364s,905
Mar07_2021-19,login5,47,513.45,534,35.0,98,884,0m0.004s,0m2.341s,905
Mar07_2021-20,login5,45,513.39,530,15.0,129,861,0m0.004s,0m2.377s,738
Mar07_2021-21,login5,47,500.11,536,65.0,134,831,0m0.004s,0m2.362s,736
Mar07_2021-22,login5,46,501.81,541,38.1,83,861,0m0.004s,0m2.499s,738
Mar07_2021-23,login5,45,506.07,582,1382.7,73,808,0m0.007s,0m2.673s,739
Mar23_2021-00,login3,52,309.27,322,431.5,91,916,0m0.004s,0m2.455s,897
Mar23_2021-01,login3,48,309.66,284,116.7,81,967,0m0.004s,0m2.367s,897
Mar23_2021-02,login3,46,307.32,285,221.1,75,896,0m0.004s,0m2.425s,898
Mar23_2021-03,login3,43,303.82,268,21.1,82,791,0m0.004s,0m2.360s,898
Mar23_2021-04,login3,40,305.16,260,21.1,107,754,0m0.003s,0m2.387s,898
Mar23_2021-05,login3,39,305.77,303,1100.3,105,676,0m0.006s,0m2.511s,898
Mar23_2021-06,login3,39,320.05,302,1063.2,115,659,0m0.005s,0m2.635s,899
Mar23_2021-07,login3,37,336.11,294,1110.0,102,611,0m0.005s,0m2.672s,898
Mar23_2021-08,login3,36,346.97,294,1080.0,128,608,0m0.004s,0m2.446s,897
Mar23_2021-09,login3,36,360.71,297,947.7,136,615,0m0.004s,0m2.537s,897
Mar23_2021-10,login3,36,373.28,288,847.4,87,642,0m0.004s,0m2.572s,897
Mar23_2021-11,login3,43,384.91,316,15.8,139,691,0m0.004s,0m17.241s,896
Mar23_2021-12,login3,51,399.17,366,1671.2,141,695,0m0.007s,0m2.681s,897
Mar23_2021-13,login3,62,419.84,368,790.0,45,793,0m0.005s,0m2.476s,895
Mar23_2021-14,login3,66,434.66,394,870.0,22,798,0m0.006s,0m2.532s,896
Mar23_2021-15,login3,59,431.99,364,719.1,23,808,0m0.004s,0m2.507s,894
Mar23_2021-16,login3,71,440.37,471,1895.7,21,919,0m0.007s,0m2.816s,894
Mar23_2021-17,login3,76,444.39,408,695.0,29,1057,0m0.004s,0m2.432s,895
Mar23_2021-18,login3,70,447.18,374,580.0,128,1024,0m0.004s,0m2.388s,896
Mar23_2021-19,login3,65,446.64,359,430.0,150,1009,0m0.004s,0m2.510s,895
Mar23_2021-20,login3,58,445.91,331,25.0,143,1118,0m0.004s,1m48.740s,897
Mar23_2021-21,login3,52,443.65,312,231.6,122,1010,0m0.004s,0m2.374s,897
Mar23_2021-22,login3,49,443.32,303,221.0,114,926,0m0.004s,0m2.362s,897
Mar23_2021-23,login3,48,442.78,303,247.4,134,740,0m0.004s,0m2.450s,896
Mar30_2021-00,login1,57,462.88,626,25.0,182,968,0m0.005s,0m2.460s,667
Mar30_2021-01,login1,58,463.25,625,25.0,138,1021,0m0.005s,0m2.417s,667
Mar30_2021-02,login1,51,462.27,600,25.0,67,799,0m0.005s,0m2.408s,667
Mar30_2021-03,login1,50,466.25,608,35.0,60,890,0m0.005s,2m38.517s,667
Mar30_2021-04,login1,46,466.97,598,119.0,41,756,0m0.005s,0m2.479s,667
Mar30_2021-05,login1,44,466.43,595,30.0,42,684,0m0.005s,0m5.440s,667
Mar30_2021-06,login1,43,466.08,595,50.0,41,679,0m0.005s,0m2.414s,666
Mar30_2021-07,login1,43,466.96,593,119.0,73,701,0m0.006s,0m2.406s,667
Mar30_2021-08,login1,44,466.54,595,130.0,78,791,0m0.005s,0m2.382s,895
Mar30_2021-09,login1,45,468.38,614,225.0,72,812,0m0.005s,0m2.411s,896
Mar30_2021-10,login1,49,486.55,613,275.0,77,840,0m0.005s,0m2.422s,896
Mar30_2021-11,login1,53,471.85,623,38.1,70,892,0m0.005s,0m2.399s,896
Mar30_2021-12,login1,61,474.82,655,66.7,88,991,0m0.005s,0m2.422s,897
Mar30_2021-13,login1,69,475.56,666,50.0,79,1025,0m0.005s,0m2.369s,667
Mar30_2021-14,login1,74,486.57,708,555.0,88,1016,0m0.005s,0m2.443s,667
Mar30_2021-15,login1,76,485.35,705,162.0,77,1025,0m0.005s,0m3.465s,667
Mar30_2021-16,login1,75,488.81,708,75.0,54,985,0m0.005s,0m2.379s,665
Mar30_2021-17,login1,72,488.21,683,25.0,59,1050,0m0.005s,0m2.394s,667
Mar30_2021-18,login1,70,490.84,669,30.0,67,1020,0m0.005s,0m2.412s,672
Mar30_2021-19,login1,67,489.57,661,65.0,82,1110,0m0.005s,0m2.369s,672
Mar30_2021-20,login1,66,490.43,645,25.0,71,1035,0m0.005s,0m2.427s,896
Mar30_2021-21,login1,63,492.69,649,85.0,82,1046,0m0.005s,0m2.359s,895
Mar30_2021-22,login1,61,432.97,641,165.0,93,1045,0m0.004s,0m2.366s,895
Mar30_2021-23,login1,60,434.41,635,42.8,72,1041,0m0.004s,0m2.391s,896
Mar08_2021-00,login3,40,494.93,523,145.0,77,777,0m0.005s,0m2.440s,909
Mar08_2021-01,login3,39,493.93,501,25.0,90,763,0m0.004s,0m2.422s,908
Mar08_2021-02,login3,37,493.47,493,20.0,62,711,0m0.004s,0m2.422s,908
Mar08_2021-03,login3,36,493.2,488,65.0,87,691,0m0.004s,0m2.419s,908
Mar08_2021-04,login3,36,493.15,493,15.8,154,822,0m0.004s,0m2.398s,908
Mar08_2021-05,login3,38,493.49,491,35.0,247,825,0m0.004s,0m2.389s,908
Mar08_2021-06,login3,38,493.31,487,125.0,182,774,0m0.004s,0m2.414s,908
Mar08_2021-07,login3,38,519.95,490,135.0,107,752,0m0.004s,0m2.427s,909
Mar08_2021-08,login3,38,496.92,492,15.0,72,585,0m0.004s,0m2.408s,910
Mar08_2021-09,login3,44,499.2,507,1640.0,84,594,0m0.004s,0m2.716s,910
Mar08_2021-10,login3,51,502.04,548,250.0,93,695,0m0.004s,0m2.635s,910
Mar08_2021-11,login3,49,504.0,551,155.0,148,793,0m0.004s,0m2.403s,909
Mar08_2021-12,login3,48,506.68,553,375.0,179,809,0m0.004s,0m2.405s,910
Mar08_2021-13,login3,49,505.99,554,130.0,173,874,0m0.004s,0m2.445s,910
Mar08_2021-14,login3,44,505.47,540,270.0,196,946,0m0.004s,0m2.390s,912
Mar08_2021-15,login3,47,503.94,554,185.0,190,941,0m0.004s,0m2.424s,912
Mar08_2021-16,login3,48,494.8,564,105.0,185,862,0m0.004s,0m2.437s,912
Mar08_2021-17,login3,47,494.95,556,185.0,137,946,0m0.004s,0m2.600s,913
Mar08_2021-18,login3,45,494.63,547,205.0,74,898,0m0.004s,0m2.389s,912
Mar08_2021-19,login3,46,498.36,553,185.0,85,833,0m0.005s,0m2.442s,912
Mar08_2021-20,login3,43,498.38,554,75.0,69,802,0m0.004s,0m2.408s,911
Mar08_2021-21,login3,39,482.1,544,140.0,128,846,0m0.004s,0m2.418s,905
Mar08_2021-22,login3,39,481.65,544,175.0,134,827,0m0.004s,0m2.433s,904
Mar08_2021-23,login3,36,484.41,538,68.4,129,1013,0m0.004s,0m2.354s,904
Mar04_2021-00,login1,56,505.72,464,35.0,170,887,0m0.004s,0m2.369s,904
Mar04_2021-01,login1,51,504.24,457,25.0,176,799,0m0.004s,0m2.379s,904
Mar04_2021-02,login1,47,503.92,443,25.0,200,824,0m0.004s,0m2.405s,904
Mar04_2021-03,login1,45,499.75,452,140.0,177,764,0m0.004s,0m2.444s,905
Mar04_2021-04,login1,43,499.43,501,820.0,135,752,0m0.004s,0m2.377s,905
Mar04_2021-05,login1,43,499.25,445,25.0,121,796,0m0.006s,0m2.519s,905
Mar04_2021-06,login1,43,499.23,441,35.0,95,725,0m0.004s,0m2.419s,906
Mar04_2021-07,login1,43,499.36,443,126.4,77,547,0m0.004s,0m2.420s,906
Mar04_2021-08,login1,46,502.66,436,25.0,95,788,0m0.004s,0m2.465s,906
Mar04_2021-09,login1,53,504.71,453,25.0,55,999,0m0.004s,0m2.392s,905
Mar04_2021-10,login1,59,510.0,475,84.2,12,895,0m0.004s,0m2.886s,906
Mar04_2021-11,login1,62,506.66,483,20.0,5,871,0m0.004s,0m2.376s,906
Mar04_2021-12,login1,63,505.22,518,145.0,112,889,0m0.004s,0m2.455s,907
Mar04_2021-13,login1,73,505.3,565,750.0,99,943,0m0.005s,0m2.556s,905
Mar04_2021-14,login1,79,503.18,555,20.0,48,1129,0m0.004s,0m2.403s,905
Mar04_2021-15,login1,85,500.89,597,305.0,87,957,0m0.005s,0m2.402s,906
Mar04_2021-16,login1,84,506.64,591,40.0,146,899,0m0.004s,0m2.394s,905
Mar04_2021-17,login1,86,496.0,579,30.0,149,866,0m0.004s,0m2.377s,904
Mar04_2021-18,login1,81,495.37,566,25.0,121,812,0m0.004s,0m2.392s,904
Mar04_2021-19,login1,74,495.94,549,35.0,131,781,0m0.004s,0m2.422s,905
Mar04_2021-20,login1,73,496.25,543,145.0,129,780,0m0.004s,0m2.439s,905
Mar04_2021-21,login1,67,497.42,587,1509.4,126,763,0m0.004s,0m2.522s,905
Mar04_2021-22,login1,71,503.7,544,65.0,136,700,0m0.004s,0m2.397s,905
Mar04_2021-23,login1,69,503.09,532,65.0,174,872,0m0.004s,0m2.383s,906
Mar26_2021-00,login5,62,440.97,359,20.0,78,1032,0m0.004s,0m2.365s,810
Mar26_2021-01,login5,59,441.15,351,21.1,84,1012,0m0.006s,0m2.358s,810
Mar26_2021-02,login5,57,440.56,334,15.8,85,976,0m0.004s,0m2.339s,811
Mar26_2021-03,login5,55,439.88,332,21.1,82,941,0m0.004s,0m2.360s,811
Mar26_2021-04,login5,53,439.17,334,15.0,103,880,0m0.004s,0m2.348s,811
Mar26_2021-05,login5,54,440.09,335,15.8,127,849,0m0.004s,0m2.411s,811
Mar26_2021-06,login5,56,440.69,342,80.0,89,754,0m0.004s,0m2.372s,810
Mar26_2021-07,login5,53,440.44,335,94.8,51,714,0m0.004s,0m2.364s,810
Mar26_2021-08,login5,52,441.44,337,79.0,55,663,0m0.004s,0m2.415s,895
Mar26_2021-09,login5,54,441.86,381,100.1,52,719,0m0.007s,0m2.550s,896
Mar26_2021-10,login5,60,444.97,405,135.0,59,810,0m0.007s,0m2.486s,896
Mar26_2021-11,login5,67,427.3,431,95.0,75,887,0m0.006s,0m2.461s,895
Mar26_2021-12,login5,67,430.42,416,558.0,103,880,0m0.005s,0m2.382s,895
Mar26_2021-13,login5,67,432.01,403,204.6,102,839,0m0.005s,0m2.894s,895
Mar26_2021-14,login5,71,435.25,402,80.0,76,844,0m0.004s,0m2.363s,894
Mar26_2021-15,login5,69,439.07,409,320.0,71,833,0m0.005s,0m2.411s,895
Mar26_2021-16,login5,67,451.0,447,900.0,71,829,0m0.005s,0m2.500s,895
Mar26_2021-17,login5,70,443.98,411,126.4,70,806,0m0.005s,0m2.424s,894
Mar26_2021-18,login5,69,458.06,512,1645.0,74,760,0m0.005s,0m2.563s,896
Mar26_2021-19,login5,61,451.43,435,1152.6,67,771,0m0.005s,0m2.553s,896
Mar26_2021-20,login5,57,448.55,380,152.7,54,698,0m0.004s,0m2.471s,895
Mar26_2021-21,login5,59,448.1,382,73.8,54,692,0m0.005s,0m2.382s,895
Mar26_2021-22,login5,63,448.8,386,21.1,54,745,0m0.004s,0m2.426s,895
Mar26_2021-23,login5,62,450.03,384,15.8,49,775,0m0.004s,0m2.363s,896
Mar08_2021-00,login1,45,491.64,463,26.3,77,777,0m0.004s,0m2.506s,908
Mar08_2021-01,login1,43,490.82,461,25.0,90,763,0m0.004s,0m2.427s,907
Mar08_2021-02,login1,42,491.14,452,21.1,62,711,0m0.004s,0m2.433s,907
Mar08_2021-03,login1,39,490.63,456,130.0,87,691,0m0.004s,0m2.414s,907
Mar08_2021-04,login1,39,490.78,455,110.0,154,822,0m0.004s,0m2.378s,907
Mar08_2021-05,login1,38,490.8,451,131.6,247,825,0m0.004s,0m2.438s,907
Mar08_2021-06,login1,38,490.76,448,47.5,181,774,0m0.004s,0m3.002s,907
Mar08_2021-07,login1,38,491.5,453,145.0,107,752,0m0.004s,0m2.417s,908
Mar08_2021-08,login1,39,493.36,535,630.0,72,585,0m0.006s,0m2.906s,909
Mar08_2021-09,login1,39,492.84,459,170.0,84,594,0m0.004s,0m2.701s,909
Mar08_2021-10,login1,42,497.12,454,47.4,93,695,0m0.004s,0m2.429s,910
Mar08_2021-11,login1,55,500.68,498,160.0,148,793,0m0.004s,0m2.374s,909
Mar08_2021-12,login1,59,507.63,505,15.0,179,809,0m0.004s,0m2.417s,910
Mar08_2021-13,login1,66,501.13,576,752.3,173,874,0m0.006s,0m2.798s,910
Mar08_2021-14,login1,68,508.65,526,130.0,196,946,0m0.004s,0m2.387s,912
Mar08_2021-15,login1,67,509.32,561,275.0,190,941,0m0.004s,0m2.507s,912
Mar08_2021-16,login1,63,508.19,515,125.0,185,862,0m0.004s,0m2.715s,912
Mar08_2021-17,login1,65,503.28,529,28.5,136,945,0m0.004s,0m2.397s,913
Mar08_2021-18,login1,59,495.24,513,50.0,74,898,0m0.004s,0m2.379s,912
Mar08_2021-19,login1,59,498.96,537,628.4,85,833,0m0.005s,0m2.423s,912
Mar08_2021-20,login1,52,496.69,489,25.0,69,802,0m0.004s,0m2.397s,911
Mar08_2021-21,login1,52,496.43,494,60.0,128,846,0m0.004s,0m2.397s,911
Mar08_2021-22,login1,55,498.75,502,47.6,134,827,0m0.004s,0m2.374s,910
Mar08_2021-23,login1,58,498.88,521,140.0,129,1013,0m0.005s,0m2.512s,910
Mar12_2021-00,login3,41,481.06,602,265.0,141,901,0m0.004s,0m2.434s,830
Mar12_2021-00,login3,42,483.82,590,135.0,161,969,0m0.004s,0m2.394s,830
Mar12_2021-01,login3,38,483.54,592,171.6,120,1004,0m0.004s,0m2.442s,830
Mar12_2021-02,login3,38,480.94,583,52.4,91,987,0m0.004s,0m2.504s,830
Mar12_2021-03,login3,37,481.22,577,30.0,70,794,0m0.004s,0m2.374s,830
Mar12_2021-04,login3,35,481.07,567,80.0,64,760,0m0.004s,0m2.373s,830
Mar12_2021-05,login3,36,483.0,569,80.0,53,732,0m0.004s,0m2.383s,831
Mar12_2021-06,login3,35,483.11,570,35.0,53,732,0m0.004s,0m2.350s,831
Mar12_2021-07,login3,38,483.35,581,65.0,113,798,0m0.004s,0m2.439s,831
Mar12_2021-08,login3,41,491.42,596,135.0,92,1263,0m0.004s,0m2.418s,905
Mar12_2021-09,login3,45,492.73,604,80.0,126,975,0m0.004s,0m2.560s,905
Mar12_2021-10,login3,49,496.37,615,2275.8,99,886,0m0.004s,0m2.614s,904
Mar12_2021-11,login3,53,497.75,632,228.6,73,947,0m0.004s,0m2.423s,905
Mar12_2021-12,login3,53,494.36,625,100.0,117,995,0m0.004s,0m2.382s,905
Mar12_2021-13,login3,55,490.2,633,45.0,129,1001,0m0.004s,0m2.473s,904
Mar12_2021-14,login3,60,492.33,661,33.4,159,1010,0m0.004s,0m2.510s,905
Mar12_2021-15,login3,62,493.64,823,1314.1,179,1017,0m0.005s,0m2.809s,904
Mar12_2021-16,login3,65,505.35,734,1290.4,181,992,0m0.004s,0m3.273s,904
Mar12_2021-17,login3,67,504.05,705,980.8,144,1010,0m0.004s,0m2.529s,904
Mar12_2021-18,login3,66,508.25,713,1704.4,125,869,0m0.007s,0m2.486s,904
Mar12_2021-19,login3,55,498.35,641,123.8,161,893,0m0.004s,0m2.386s,904
Mar12_2021-20,login3,48,496.3,614,25.0,112,846,0m0.004s,0m2.395s,904
Mar12_2021-21,login3,41,494.34,600,200.1,111,810,0m0.004s,0m2.392s,905
Mar12_2021-22,login3,39,494.4,584,45.0,116,746,0m0.004s,0m2.399s,904
Mar12_2021-23,login3,38,494.36,579,33.4,113,720,0m0.004s,0m2.414s,904
Mar01_2021-00,login4,38,500.51,630,185.0,75,641,0m0.004s,0m2.449s,654
Mar01_2021-01,login4,37,502.59,626,76.1,129,655,0m0.004s,0m2.575s,655
Mar01_2021-02,login4,37,505.69,622,95.0,99,637,0m0.004s,0m2.408s,654
Mar01_2021-03,login4,36,506.98,620,209.5,51,580,0m0.004s,0m2.599s,654
Mar01_2021-04,login4,36,500.97,615,150.0,53,559,0m0.004s,0m2.448s,653
Mar01_2021-05,login4,36,504.7,612,76.1,67,541,0m0.004s,0m2.390s,653
Mar01_2021-06,login4,35,507.54,609,76.1,58,535,0m0.004s,0m2.393s,654
Mar01_2021-07,login4,35,503.86,609,76.1,62,492,0m0.004s,0m2.395s,654
Mar01_2021-08,login4,39,509.41,619,100.0,64,486,0m0.004s,0m2.485s,900
Mar01_2021-09,login4,37,507.19,619,76.1,64,496,0m0.004s,0m2.454s,900
Mar01_2021-10,login4,37,505.59,621,85.6,83,540,0m0.005s,0m2.480s,900
Mar01_2021-11,login4,38,506.85,620,76.1,89,833,0m0.004s,0m2.395s,899
Mar01_2021-12,login4,39,508.7,618,115.0,116,1003,0m0.004s,0m2.734s,898
Mar01_2021-13,login4,39,507.21,614,80.0,131,1039,0m0.004s,0m2.424s,898
Mar01_2021-14,login4,43,504.46,636,114.4,119,839,0m0.004s,0m2.440s,901
Mar01_2021-15,login4,43,504.8,637,90.0,74,779,0m0.004s,0m2.390s,901
Mar01_2021-16,login4,51,506.35,657,580.8,73,799,0m0.004s,0m2.376s,900
Mar01_2021-17,login4,52,505.12,652,75.0,134,736,0m0.004s,0m3.415s,900
Mar01_2021-18,login4,58,506.89,676,190.0,152,869,0m0.005s,0m2.444s,901
Mar01_2021-19,login4,58,506.45,679,85.0,127,791,0m0.004s,0m2.375s,586
Mar01_2021-20,login4,56,506.08,669,80.9,97,770,0m0.004s,0m2.400s,586
Mar01_2021-21,login4,55,504.9,664,85.0,100,1043,0m0.004s,0m2.394s,586
Mar01_2021-22,login4,53,504.1,655,76.2,97,1064,0m0.004s,0m2.415s,587
Mar01_2021-23,login4,53,504.22,657,80.0,61,1013,0m0.004s,0m2.375s,588
Mar24_2021-00,login3,49,442.93,290,79.0,152,814,0m0.004s,0m2.372s,894
Mar24_2021-01,login3,49,442.42,284,26.3,103,752,0m0.004s,0m2.361s,895
Mar24_2021-02,login3,48,445.03,279,147.4,94,647,0m0.004s,0m2.402s,895
Mar24_2021-03,login3,46,447.02,274,121.1,82,580,0m0.004s,0m2.376s,895
Mar24_2021-04,login3,44,448.3,270,127.8,51,553,0m0.004s,0m2.365s,895
Mar24_2021-05,login3,42,444.94,265,21.1,29,520,0m0.004s,0m2.340s,896
Mar24_2021-06,login3,38,444.13,256,10.5,53,491,0m0.005s,0m2.471s,895
Mar24_2021-07,login3,37,443.91,250,21.1,49,473,0m0.004s,0m2.379s,895
Mar24_2021-08,login3,39,444.33,256,10.5,26,474,0m0.004s,0m2.459s,894
Mar24_2021-09,login3,46,445.8,278,26.3,42,554,0m0.004s,0m2.359s,894
Mar24_2021-10,login3,52,449.99,306,73.7,76,606,0m0.004s,0m2.400s,893
Mar24_2021-11,login3,51,449.23,301,15.8,114,784,0m0.004s,0m3.618s,894
Mar24_2021-12,login3,58,455.63,334,85.0,188,942,0m0.004s,0m2.378s,896
Mar24_2021-13,login3,60,477.6,394,1557.1,143,755,0m0.008s,0m2.659s,896
Mar24_2021-14,login3,62,477.81,342,25.0,73,848,0m0.004s,0m2.353s,896
Mar24_2021-15,login3,60,425.96,350,89.5,65,837,0m0.005s,0m2.357s,896
Mar24_2021-16,login3,71,428.3,367,120.0,57,916,0m0.004s,0m2.366s,896
Mar24_2021-17,login3,69,427.87,365,105.3,57,916,0m0.004s,0m2.368s,896
